,Plant,N,P,K,pH,Rainfall,Temperature
96,coffee,55,11,30,4.9,1001.8,28.5
97,coffee,55,11,30,4.9,1001.8,29.4
98,coffee,55,11,30,4.9,1001.8,30.3
99,coffee,55,11,30,4.9,1001.8,31.2
100,coffee,55,11,30,4.9,1001.8,32.1
101,coffee,55,11,30,4.9,1001.8,33.0
102,coffee,55,11,30,4.9,1001.8,33.9
103,coffee,55,11,30,4.9,1001.8,34.8
104,coffee,55,11,30,5.8,1001.8,24.0
105,coffee,55,11,30,5.8,1001.8,24.9
106,coffee,55,11,30,5.8,1001.8,25.8
107,coffee,55,11,30,5.8,1001.8,26.7
108,coffee,55,11,30,5.8,1001.8,27.6
109,coffee,55,11,30,5.8,1001.8,28.5
110,coffee,55,11,30,5.8,1001.8,29.4
111,coffee,55,11,30,5.8,1001.8,30.3
112,coffee,55,11,30,5.8,1001.8,31.2
113,coffee,55,11,30,5.8,1001.8,32.1
114,coffee,55,11,30,5.8,1001.8,33.0
115,coffee,55,11,30,5.8,1001.8,33.9
116,coffee,55,11,30,5.8,1001.8,34.8
117,coffee,55,11,30,4.0,1002.7,24.0
118,coffee,55,11,30,4.0,1002.7,24.9
119,coffee,55,11,30,4.0,1002.7,25.8
120,coffee,55,11,30,4.0,1002.7,26.7
121,coffee,55,11,30,4.0,1002.7,27.6
122,coffee,55,11,30,4.0,1002.7,28.5
123,coffee,55,11,30,4.0,1002.7,29.4
124,coffee,55,11,30,4.0,1002.7,30.3
125,coffee,55,11,30,4.0,1002.7,31.2
126,coffee,55,11,30,4.0,1002.7,32.1
127,coffee,55,11,30,4.0,1002.7,33.0
128,coffee,55,11,30,4.0,1002.7,33.9
129,coffee,55,11,30,4.0,1002.7,34.8
130,coffee,55,11,30,4.9,1002.7,24.0
131,coffee,55,11,30,4.9,1002.7,24.9
132,coffee,55,11,30,4.9,1002.7,25.8
133,coffee,55,11,30,4.9,1002.7,26.7
134,coffee,55,11,30,4.9,1002.7,27.6
135,coffee,55,11,30,4.9,1002.7,28.5
136,coffee,55,11,30,4.9,1002.7,29.4
137,coffee,55,11,30,4.9,1002.7,30.3
138,coffee,55,11,30,4.9,1002.7,31.2
139,coffee,55,11,30,4.9,1002.7,32.1
140,coffee,55,11,30,4.9,1002.7,33.0
141,coffee,55,11,30,4.9,1002.7,33.9
142,coffee,55,11,30,4.9,1002.7,34.8
143,coffee,55,11,30,5.8,1002.7,24.0
144,coffee,55,11,30,5.8,1002.7,24.9
145,coffee,55,11,30,5.8,1002.7,25.8
146,coffee,55,11,30,5.8,1002.7,26.7
147,coffee,55,11,30,5.8,1002.7,27.6
148,coffee,55,11,30,5.8,1002.7,28.5
149,coffee,55,11,30,5.8,1002.7,29.4
150,coffee,55,11,30,5.8,1002.7,30.3
151,coffee,55,11,30,5.8,1002.7,31.2
152,coffee,55,11,30,5.8,1002.7,32.1
153,coffee,55,11,30,5.8,1002.7,33.0
154,coffee,55,11,30,5.8,1002.7,33.9
155,coffee,55,11,30,5.8,1002.7,34.8
156,coffee,55,11,30,4.0,1003.6,24.0
157,coffee,55,11,30,4.0,1003.6,24.9
158,coffee,55,11,30,4.0,1003.6,25.8
159,coffee,55,11,30,4.0,1003.6,26.7
160,coffee,55,11,30,4.0,1003.6,27.6
161,coffee,55,11,30,4.0,1003.6,28.5
162,coffee,55,11,30,4.0,1003.6,29.4
163,coffee,55,11,30,4.0,1003.6,30.3
164,coffee,55,11,30,4.0,1003.6,31.2
165,coffee,55,11,30,4.0,1003.6,32.1
166,coffee,55,11,30,4.0,1003.6,33.0
167,coffee,55,11,30,4.0,1003.6,33.9
168,coffee,55,11,30,4.0,1003.6,34.8
169,coffee,55,11,30,4.9,1003.6,24.0
170,coffee,55,11,30,4.9,1003.6,24.9
171,coffee,55,11,30,4.9,1003.6,25.8
172,coffee,55,11,30,4.9,1003.6,26.7
173,coffee,55,11,30,4.9,1003.6,27.6
174,coffee,55,11,30,4.9,1003.6,28.5
175,coffee,55,11,30,4.9,1003.6,29.4
176,coffee,55,11,30,4.9,1003.6,30.3
177,coffee,55,11,30,4.9,1003.6,31.2
178,coffee,55,11,30,4.9,1003.6,32.1
179,coffee,55,11,30,4.9,1003.6,33.0
180,coffee,55,11,30,4.9,1003.6,33.9
181,coffee,55,11,30,4.9,1003.6,34.8
182,coffee,55,11,30,5.8,1003.6,24.0
183,coffee,55,11,30,5.8,1003.6,24.9
184,coffee,55,11,30,5.8,1003.6,25.8
185,coffee,55,11,30,5.8,1003.6,26.7
186,coffee,55,11,30,5.8,1003.6,27.6
187,coffee,55,11,30,5.8,1003.6,28.5
188,coffee,55,11,30,5.8,1003.6,29.4
189,coffee,55,11,30,5.8,1003.6,30.3
190,coffee,55,11,30,5.8,1003.6,31.2
191,coffee,55,11,30,5.8,1003.6,32.1
192,coffee,55,11,30,5.8,1003.6,33.0
193,coffee,55,11,30,5.8,1003.6,33.9
194,coffee,55,11,30,5.8,1003.6,34.8
195,coffee,55,11,30,4.0,1004.5,24.0
196,coffee,55,11,30,4.0,1004.5,24.9
197,coffee,55,11,30,4.0,1004.5,25.8
198,coffee,55,11,30,4.0,1004.5,26.7
199,coffee,55,11,30,4.0,1004.5,27.6
200,coffee,55,11,30,4.0,1004.5,28.5
201,coffee,55,11,30,4.0,1004.5,29.4
202,coffee,55,11,30,4.0,1004.5,30.3
203,coffee,55,11,30,4.0,1004.5,31.2
204,coffee,55,11,30,4.0,1004.5,32.1
205,coffee,55,11,30,4.0,1004.5,33.0
206,coffee,55,11,30,4.0,1004.5,33.9
207,coffee,55,11,30,4.0,1004.5,34.8
208,coffee,55,11,30,4.9,1004.5,24.0
209,coffee,55,11,30,4.9,1004.5,24.9
210,coffee,55,11,30,4.9,1004.5,25.8
211,coffee,55,11,30,4.9,1004.5,26.7
212,coffee,55,11,30,4.9,1004.5,27.6
213,coffee,55,11,30,4.9,1004.5,28.5
214,coffee,55,11,30,4.9,1004.5,29.4
215,coffee,55,11,30,4.9,1004.5,30.3
216,coffee,55,11,30,4.9,1004.5,31.2
217,coffee,55,11,30,4.9,1004.5,32.1
218,coffee,55,11,30,4.9,1004.5,33.0
219,coffee,55,11,30,4.9,1004.5,33.9
220,coffee,55,11,30,4.9,1004.5,34.8
221,coffee,55,11,30,5.8,1004.5,24.0
222,coffee,55,11,30,5.8,1004.5,24.9
223,coffee,55,11,30,5.8,1004.5,25.8
224,coffee,55,11,30,5.8,1004.5,26.7
225,coffee,55,11,30,5.8,1004.5,27.6
226,coffee,55,11,30,5.8,1004.5,28.5
227,coffee,55,11,30,5.8,1004.5,29.4
228,coffee,55,11,30,5.8,1004.5,30.3
229,coffee,55,11,30,5.8,1004.5,31.2
230,coffee,55,11,30,5.8,1004.5,32.1
231,coffee,55,11,30,5.8,1004.5,33.0
232,coffee,55,11,30,5.8,1004.5,33.9
233,coffee,55,11,30,5.8,1004.5,34.8
234,coffee,55,11,30,4.0,1005.4,24.0
235,coffee,55,11,30,4.0,1005.4,24.9
236,coffee,55,11,30,4.0,1005.4,25.8
237,coffee,55,11,30,4.0,1005.4,26.7
238,coffee,55,11,30,4.0,1005.4,27.6
239,coffee,55,11,30,4.0,1005.4,28.5
240,coffee,55,11,30,4.0,1005.4,29.4
241,coffee,55,11,30,4.0,1005.4,30.3
242,coffee,55,11,30,4.0,1005.4,31.2
243,coffee,55,11,30,4.0,1005.4,32.1
244,coffee,55,11,30,4.0,1005.4,33.0
245,coffee,55,11,30,4.0,1005.4,33.9
246,coffee,55,11,30,4.0,1005.4,34.8
247,coffee,55,11,30,4.9,1005.4,24.0
248,coffee,55,11,30,4.9,1005.4,24.9
249,coffee,55,11,30,4.9,1005.4,25.8
250,coffee,55,11,30,4.9,1005.4,26.7
251,coffee,55,11,30,4.9,1005.4,27.6
252,coffee,55,11,30,4.9,1005.4,28.5
253,coffee,55,11,30,4.9,1005.4,29.4
254,coffee,55,11,30,4.9,1005.4,30.3
255,coffee,55,11,30,4.9,1005.4,31.2
256,coffee,55,11,30,4.9,1005.4,32.1
257,coffee,55,11,30,4.9,1005.4,33.0
258,coffee,55,11,30,4.9,1005.4,33.9
259,coffee,55,11,30,4.9,1005.4,34.8
260,coffee,55,11,30,5.8,1005.4,24.0
261,coffee,55,11,30,5.8,1005.4,24.9
262,coffee,55,11,30,5.8,1005.4,25.8
263,coffee,55,11,30,5.8,1005.4,26.7
264,coffee,55,11,30,5.8,1005.4,27.6
265,coffee,55,11,30,5.8,1005.4,28.5
266,coffee,55,11,30,5.8,1005.4,29.4
267,coffee,55,11,30,5.8,1005.4,30.3
268,coffee,55,11,30,5.8,1005.4,31.2
269,coffee,55,11,30,5.8,1005.4,32.1
270,coffee,55,11,30,5.8,1005.4,33.0
271,coffee,55,11,30,5.8,1005.4,33.9
272,coffee,55,11,30,5.8,1005.4,34.8
273,coffee,55,11,30,4.0,1006.3,24.0
274,coffee,55,11,30,4.0,1006.3,24.9
275,coffee,55,11,30,4.0,1006.3,25.8
276,coffee,55,11,30,4.0,1006.3,26.7
277,coffee,55,11,30,4.0,1006.3,27.6
278,coffee,55,11,30,4.0,1006.3,28.5
279,coffee,55,11,30,4.0,1006.3,29.4
280,coffee,55,11,30,4.0,1006.3,30.3
281,coffee,55,11,30,4.0,1006.3,31.2
282,coffee,55,11,30,4.0,1006.3,32.1
283,coffee,55,11,30,4.0,1006.3,33.0
284,coffee,55,11,30,4.0,1006.3,33.9
285,coffee,55,11,30,4.0,1006.3,34.8
286,coffee,55,11,30,4.9,1006.3,24.0
287,coffee,55,11,30,4.9,1006.3,24.9
288,coffee,55,11,30,4.9,1006.3,25.8
289,coffee,55,11,30,4.9,1006.3,26.7
290,coffee,55,11,30,4.9,1006.3,27.6
291,coffee,55,11,30,4.9,1006.3,28.5
292,coffee,55,11,30,4.9,1006.3,29.4
293,coffee,55,11,30,4.9,1006.3,30.3
294,coffee,55,11,30,4.9,1006.3,31.2
295,coffee,55,11,30,4.9,1006.3,32.1
296,coffee,55,11,30,4.9,1006.3,33.0
297,coffee,55,11,30,4.9,1006.3,33.9
298,coffee,55,11,30,4.9,1006.3,34.8
299,coffee,55,11,30,5.8,1006.3,24.0
300,coffee,55,11,30,5.8,1006.3,24.9
301,coffee,55,11,30,5.8,1006.3,25.8
302,coffee,55,11,30,5.8,1006.3,26.7
303,coffee,55,11,30,5.8,1006.3,27.6
304,coffee,55,11,30,5.8,1006.3,28.5
305,coffee,55,11,30,5.8,1006.3,29.4
306,coffee,55,11,30,5.8,1006.3,30.3
307,coffee,55,11,30,5.8,1006.3,31.2
308,coffee,55,11,30,5.8,1006.3,32.1
309,coffee,55,11,30,5.8,1006.3,33.0
310,coffee,55,11,30,5.8,1006.3,33.9
311,coffee,55,11,30,5.8,1006.3,34.8
312,coffee,55,11,30,4.0,1007.2,24.0
313,coffee,55,11,30,4.0,1007.2,24.9
314,coffee,55,11,30,4.0,1007.2,25.8
315,coffee,55,11,30,4.0,1007.2,26.7
316,coffee,55,11,30,4.0,1007.2,27.6
317,coffee,55,11,30,4.0,1007.2,28.5
318,coffee,55,11,30,4.0,1007.2,29.4
319,coffee,55,11,30,4.0,1007.2,30.3
320,coffee,55,11,30,4.0,1007.2,31.2
321,coffee,55,11,30,4.0,1007.2,32.1
322,coffee,55,11,30,4.0,1007.2,33.0
323,coffee,55,11,30,4.0,1007.2,33.9
324,coffee,55,11,30,4.0,1007.2,34.8
325,coffee,55,11,30,4.9,1007.2,24.0
326,coffee,55,11,30,4.9,1007.2,24.9
327,coffee,55,11,30,4.9,1007.2,25.8
328,coffee,55,11,30,4.9,1007.2,26.7
329,coffee,55,11,30,4.9,1007.2,27.6
330,coffee,55,11,30,4.9,1007.2,28.5
331,coffee,55,11,30,4.9,1007.2,29.4
332,coffee,55,11,30,4.9,1007.2,30.3
333,coffee,55,11,30,4.9,1007.2,31.2
334,coffee,55,11,30,4.9,1007.2,32.1
335,coffee,55,11,30,4.9,1007.2,33.0
336,coffee,55,11,30,4.9,1007.2,33.9
337,coffee,55,11,30,4.9,1007.2,34.8
338,coffee,55,11,30,5.8,1007.2,24.0
339,coffee,55,11,30,5.8,1007.2,24.9
340,coffee,55,11,30,5.8,1007.2,25.8
341,coffee,55,11,30,5.8,1007.2,26.7
342,coffee,55,11,30,5.8,1007.2,27.6
343,coffee,55,11,30,5.8,1007.2,28.5
344,coffee,55,11,30,5.8,1007.2,29.4
345,coffee,55,11,30,5.8,1007.2,30.3
346,coffee,55,11,30,5.8,1007.2,31.2
347,coffee,55,11,30,5.8,1007.2,32.1
348,coffee,55,11,30,5.8,1007.2,33.0
349,coffee,55,11,30,5.8,1007.2,33.9
350,coffee,55,11,30,5.8,1007.2,34.8
351,coffee,55,11,30,4.0,1008.1,24.0
352,coffee,55,11,30,4.0,1008.1,24.9
353,coffee,55,11,30,4.0,1008.1,25.8
354,coffee,55,11,30,4.0,1008.1,26.7
355,coffee,55,11,30,4.0,1008.1,27.6
356,coffee,55,11,30,4.0,1008.1,28.5
357,coffee,55,11,30,4.0,1008.1,29.4
358,coffee,55,11,30,4.0,1008.1,30.3
359,coffee,55,11,30,4.0,1008.1,31.2
360,coffee,55,11,30,4.0,1008.1,32.1
361,coffee,55,11,30,4.0,1008.1,33.0
362,coffee,55,11,30,4.0,1008.1,33.9
363,coffee,55,11,30,4.0,1008.1,34.8
364,coffee,55,11,30,4.9,1008.1,24.0
365,coffee,55,11,30,4.9,1008.1,24.9
366,coffee,55,11,30,4.9,1008.1,25.8
367,coffee,55,11,30,4.9,1008.1,26.7
368,coffee,55,11,30,4.9,1008.1,27.6
369,coffee,55,11,30,4.9,1008.1,28.5
370,coffee,55,11,30,4.9,1008.1,29.4
371,coffee,55,11,30,4.9,1008.1,30.3
372,coffee,55,11,30,4.9,1008.1,31.2
373,coffee,55,11,30,4.9,1008.1,32.1
374,coffee,55,11,30,4.9,1008.1,33.0
375,coffee,55,11,30,4.9,1008.1,33.9
376,coffee,55,11,30,4.9,1008.1,34.8
377,coffee,55,11,30,5.8,1008.1,24.0
378,coffee,55,11,30,5.8,1008.1,24.9
379,coffee,55,11,30,5.8,1008.1,25.8
380,coffee,55,11,30,5.8,1008.1,26.7
381,coffee,55,11,30,5.8,1008.1,27.6
382,coffee,55,11,30,5.8,1008.1,28.5
383,coffee,55,11,30,5.8,1008.1,29.4
384,coffee,55,11,30,5.8,1008.1,30.3
385,coffee,55,11,30,5.8,1008.1,31.2
386,coffee,55,11,30,5.8,1008.1,32.1
387,coffee,55,11,30,5.8,1008.1,33.0
388,coffee,55,11,30,5.8,1008.1,33.9
389,coffee,55,11,30,5.8,1008.1,34.8
390,coffee,55,11,30,4.0,1009.0,24.0
391,coffee,55,11,30,4.0,1009.0,24.9
392,coffee,55,11,30,4.0,1009.0,25.8
393,coffee,55,11,30,4.0,1009.0,26.7
394,coffee,55,11,30,4.0,1009.0,27.6
395,coffee,55,11,30,4.0,1009.0,28.5
396,coffee,55,11,30,4.0,1009.0,29.4
397,coffee,55,11,30,4.0,1009.0,30.3
398,coffee,55,11,30,4.0,1009.0,31.2
399,coffee,55,11,30,4.0,1009.0,32.1
400,coffee,55,11,30,4.0,1009.0,33.0
401,coffee,55,11,30,4.0,1009.0,33.9
402,coffee,55,11,30,4.0,1009.0,34.8
403,coffee,55,11,30,4.9,1009.0,24.0
404,coffee,55,11,30,4.9,1009.0,24.9
405,coffee,55,11,30,4.9,1009.0,25.8
406,coffee,55,11,30,4.9,1009.0,26.7
407,coffee,55,11,30,4.9,1009.0,27.6
408,coffee,55,11,30,4.9,1009.0,28.5
409,coffee,55,11,30,4.9,1009.0,29.4
410,coffee,55,11,30,4.9,1009.0,30.3
411,coffee,55,11,30,4.9,1009.0,31.2
412,coffee,55,11,30,4.9,1009.0,32.1
413,coffee,55,11,30,4.9,1009.0,33.0
414,coffee,55,11,30,4.9,1009.0,33.9
415,coffee,55,11,30,4.9,1009.0,34.8
416,coffee,55,11,30,5.8,1009.0,24.0
417,coffee,55,11,30,5.8,1009.0,24.9
418,coffee,55,11,30,5.8,1009.0,25.8
419,coffee,55,11,30,5.8,1009.0,26.7
420,coffee,55,11,30,5.8,1009.0,27.6
421,coffee,55,11,30,5.8,1009.0,28.5
422,coffee,55,11,30,5.8,1009.0,29.4
423,coffee,55,11,30,5.8,1009.0,30.3
424,coffee,55,11,30,5.8,1009.0,31.2
425,coffee,55,11,30,5.8,1009.0,32.1
426,coffee,55,11,30,5.8,1009.0,33.0
427,coffee,55,11,30,5.8,1009.0,33.9
428,coffee,55,11,30,5.8,1009.0,34.8
429,coffee,55,11,30,4.0,1009.9,24.0
430,coffee,55,11,30,4.0,1009.9,24.9
431,coffee,55,11,30,4.0,1009.9,25.8
432,coffee,55,11,30,4.0,1009.9,26.7
433,coffee,55,11,30,4.0,1009.9,27.6
434,coffee,55,11,30,4.0,1009.9,28.5
435,coffee,55,11,30,4.0,1009.9,29.4
436,coffee,55,11,30,4.0,1009.9,30.3
437,coffee,55,11,30,4.0,1009.9,31.2
438,coffee,55,11,30,4.0,1009.9,32.1
439,coffee,55,11,30,4.0,1009.9,33.0
440,coffee,55,11,30,4.0,1009.9,33.9
441,coffee,55,11,30,4.0,1009.9,34.8
442,coffee,55,11,30,4.9,1009.9,24.0
443,coffee,55,11,30,4.9,1009.9,24.9
444,coffee,55,11,30,4.9,1009.9,25.8
445,coffee,55,11,30,4.9,1009.9,26.7
446,coffee,55,11,30,4.9,1009.9,27.6
447,coffee,55,11,30,4.9,1009.9,28.5
448,coffee,55,11,30,4.9,1009.9,29.4
449,coffee,55,11,30,4.9,1009.9,30.3
450,coffee,55,11,30,4.9,1009.9,31.2
451,coffee,55,11,30,4.9,1009.9,32.1
452,coffee,55,11,30,4.9,1009.9,33.0
453,coffee,55,11,30,4.9,1009.9,33.9
454,coffee,55,11,30,4.9,1009.9,34.8
455,coffee,55,11,30,5.8,1009.9,24.0
456,coffee,55,11,30,5.8,1009.9,24.9
457,coffee,55,11,30,5.8,1009.9,25.8
458,coffee,55,11,30,5.8,1009.9,26.7
459,coffee,55,11,30,5.8,1009.9,27.6
460,coffee,55,11,30,5.8,1009.9,28.5
461,coffee,55,11,30,5.8,1009.9,29.4
462,coffee,55,11,30,5.8,1009.9,30.3
463,coffee,55,11,30,5.8,1009.9,31.2
464,coffee,55,11,30,5.8,1009.9,32.1
465,coffee,55,11,30,5.8,1009.9,33.0
466,coffee,55,11,30,5.8,1009.9,33.9
467,coffee,55,11,30,5.8,1009.9,34.8
468,coffee,55,11,30,4.0,1010.8,24.0
469,coffee,55,11,30,4.0,1010.8,24.9
470,coffee,55,11,30,4.0,1010.8,25.8
471,coffee,55,11,30,4.0,1010.8,26.7
472,coffee,55,11,30,4.0,1010.8,27.6
473,coffee,55,11,30,4.0,1010.8,28.5
474,coffee,55,11,30,4.0,1010.8,29.4
475,coffee,55,11,30,4.0,1010.8,30.3
476,coffee,55,11,30,4.0,1010.8,31.2
477,coffee,55,11,30,4.0,1010.8,32.1
478,coffee,55,11,30,4.0,1010.8,33.0
479,coffee,55,11,30,4.0,1010.8,33.9
480,coffee,55,11,30,4.0,1010.8,34.8
481,coffee,55,11,30,4.9,1010.8,24.0
482,coffee,55,11,30,4.9,1010.8,24.9
483,coffee,55,11,30,4.9,1010.8,25.8
484,coffee,55,11,30,4.9,1010.8,26.7
485,coffee,55,11,30,4.9,1010.8,27.6
486,coffee,55,11,30,4.9,1010.8,28.5
487,coffee,55,11,30,4.9,1010.8,29.4
488,coffee,55,11,30,4.9,1010.8,30.3
489,coffee,55,11,30,4.9,1010.8,31.2
490,coffee,55,11,30,4.9,1010.8,32.1
491,coffee,55,11,30,4.9,1010.8,33.0
492,coffee,55,11,30,4.9,1010.8,33.9
493,coffee,55,11,30,4.9,1010.8,34.8
494,coffee,55,11,30,5.8,1010.8,24.0
495,coffee,55,11,30,5.8,1010.8,24.9
496,coffee,55,11,30,5.8,1010.8,25.8
497,coffee,55,11,30,5.8,1010.8,26.7
498,coffee,55,11,30,5.8,1010.8,27.6
499,coffee,55,11,30,5.8,1010.8,28.5
500,coffee,55,11,30,5.8,1010.8,29.4
501,coffee,55,11,30,5.8,1010.8,30.3
502,coffee,55,11,30,5.8,1010.8,31.2
503,coffee,55,11,30,5.8,1010.8,32.1
504,coffee,55,11,30,5.8,1010.8,33.0
505,coffee,55,11,30,5.8,1010.8,33.9
506,coffee,55,11,30,5.8,1010.8,34.8
507,coffee,55,11,30,4.0,1011.7,24.0
508,coffee,55,11,30,4.0,1011.7,24.9
509,coffee,55,11,30,4.0,1011.7,25.8
510,coffee,55,11,30,4.0,1011.7,26.7
511,coffee,55,11,30,4.0,1011.7,27.6
512,coffee,55,11,30,4.0,1011.7,28.5
513,coffee,55,11,30,4.0,1011.7,29.4
514,coffee,55,11,30,4.0,1011.7,30.3
515,coffee,55,11,30,4.0,1011.7,31.2
516,coffee,55,11,30,4.0,1011.7,32.1
517,coffee,55,11,30,4.0,1011.7,33.0
518,coffee,55,11,30,4.0,1011.7,33.9
519,coffee,55,11,30,4.0,1011.7,34.8
520,coffee,55,11,30,4.9,1011.7,24.0
521,coffee,55,11,30,4.9,1011.7,24.9
522,coffee,55,11,30,4.9,1011.7,25.8
523,coffee,55,11,30,4.9,1011.7,26.7
524,coffee,55,11,30,4.9,1011.7,27.6
525,coffee,55,11,30,4.9,1011.7,28.5
526,coffee,55,11,30,4.9,1011.7,29.4
527,coffee,55,11,30,4.9,1011.7,30.3
528,coffee,55,11,30,4.9,1011.7,31.2
529,coffee,55,11,30,4.9,1011.7,32.1
530,coffee,55,11,30,4.9,1011.7,33.0
531,coffee,55,11,30,4.9,1011.7,33.9
532,coffee,55,11,30,4.9,1011.7,34.8
533,coffee,55,11,30,5.8,1011.7,24.0
534,coffee,55,11,30,5.8,1011.7,24.9
535,coffee,55,11,30,5.8,1011.7,25.8
536,coffee,55,11,30,5.8,1011.7,26.7
537,coffee,55,11,30,5.8,1011.7,27.6
538,coffee,55,11,30,5.8,1011.7,28.5
539,coffee,55,11,30,5.8,1011.7,29.4
540,coffee,55,11,30,5.8,1011.7,30.3
541,coffee,55,11,30,5.8,1011.7,31.2
542,coffee,55,11,30,5.8,1011.7,32.1
543,coffee,55,11,30,5.8,1011.7,33.0
544,coffee,55,11,30,5.8,1011.7,33.9
545,coffee,55,11,30,5.8,1011.7,34.8
546,coffee,55,11,30,4.0,1012.6,24.0
547,coffee,55,11,30,4.0,1012.6,24.9
548,coffee,55,11,30,4.0,1012.6,25.8
549,coffee,55,11,30,4.0,1012.6,26.7
550,coffee,55,11,30,4.0,1012.6,27.6
551,coffee,55,11,30,4.0,1012.6,28.5
552,coffee,55,11,30,4.0,1012.6,29.4
553,coffee,55,11,30,4.0,1012.6,30.3
554,coffee,55,11,30,4.0,1012.6,31.2
555,coffee,55,11,30,4.0,1012.6,32.1
556,coffee,55,11,30,4.0,1012.6,33.0
557,coffee,55,11,30,4.0,1012.6,33.9
