,Plant,N,P,K,pH,Rainfall,Temperature
98,palm-tree,12,16,56,4.9,1502.7,18.0
99,palm-tree,12,16,56,4.9,1502.7,18.9
100,palm-tree,12,16,56,4.9,1502.7,19.8
101,palm-tree,12,16,56,4.9,1502.7,20.7
102,palm-tree,12,16,56,4.9,1502.7,21.6
103,palm-tree,12,16,56,4.9,1502.7,22.5
104,palm-tree,12,16,56,4.9,1502.7,23.4
105,palm-tree,12,16,56,4.9,1502.7,24.3
106,palm-tree,12,16,56,4.9,1502.7,25.2
107,palm-tree,12,16,56,4.9,1502.7,26.1
108,palm-tree,12,16,56,4.9,1502.7,27.0
109,palm-tree,12,16,56,4.9,1502.7,27.9
110,palm-tree,12,16,56,4.9,1502.7,28.8
111,palm-tree,12,16,56,4.9,1502.7,29.7
112,palm-tree,12,16,56,4.0,1503.6,18.0
113,palm-tree,12,16,56,4.0,1503.6,18.9
114,palm-tree,12,16,56,4.0,1503.6,19.8
115,palm-tree,12,16,56,4.0,1503.6,20.7
116,palm-tree,12,16,56,4.0,1503.6,21.6
117,palm-tree,12,16,56,4.0,1503.6,22.5
118,palm-tree,12,16,56,4.0,1503.6,23.4
119,palm-tree,12,16,56,4.0,1503.6,24.3
120,palm-tree,12,16,56,4.0,1503.6,25.2
121,palm-tree,12,16,56,4.0,1503.6,26.1
122,palm-tree,12,16,56,4.0,1503.6,27.0
123,palm-tree,12,16,56,4.0,1503.6,27.9
124,palm-tree,12,16,56,4.0,1503.6,28.8
125,palm-tree,12,16,56,4.0,1503.6,29.7
126,palm-tree,12,16,56,4.9,1503.6,18.0
127,palm-tree,12,16,56,4.9,1503.6,18.9
128,palm-tree,12,16,56,4.9,1503.6,19.8
129,palm-tree,12,16,56,4.9,1503.6,20.7
130,palm-tree,12,16,56,4.9,1503.6,21.6
131,palm-tree,12,16,56,4.9,1503.6,22.5
132,palm-tree,12,16,56,4.9,1503.6,23.4
133,palm-tree,12,16,56,4.9,1503.6,24.3
134,palm-tree,12,16,56,4.9,1503.6,25.2
135,palm-tree,12,16,56,4.9,1503.6,26.1
136,palm-tree,12,16,56,4.9,1503.6,27.0
137,palm-tree,12,16,56,4.9,1503.6,27.9
138,palm-tree,12,16,56,4.9,1503.6,28.8
139,palm-tree,12,16,56,4.9,1503.6,29.7
140,palm-tree,12,16,56,4.0,1504.5,18.0
141,palm-tree,12,16,56,4.0,1504.5,18.9
142,palm-tree,12,16,56,4.0,1504.5,19.8
143,palm-tree,12,16,56,4.0,1504.5,20.7
144,palm-tree,12,16,56,4.0,1504.5,21.6
145,palm-tree,12,16,56,4.0,1504.5,22.5
146,palm-tree,12,16,56,4.0,1504.5,23.4
147,palm-tree,12,16,56,4.0,1504.5,24.3
148,palm-tree,12,16,56,4.0,1504.5,25.2
149,palm-tree,12,16,56,4.0,1504.5,26.1
150,palm-tree,12,16,56,4.0,1504.5,27.0
151,palm-tree,12,16,56,4.0,1504.5,27.9
152,palm-tree,12,16,56,4.0,1504.5,28.8
153,palm-tree,12,16,56,4.0,1504.5,29.7
154,palm-tree,12,16,56,4.9,1504.5,18.0
155,palm-tree,12,16,56,4.9,1504.5,18.9
156,palm-tree,12,16,56,4.9,1504.5,19.8
157,palm-tree,12,16,56,4.9,1504.5,20.7
158,palm-tree,12,16,56,4.9,1504.5,21.6
159,palm-tree,12,16,56,4.9,1504.5,22.5
160,palm-tree,12,16,56,4.9,1504.5,23.4
161,palm-tree,12,16,56,4.9,1504.5,24.3
162,palm-tree,12,16,56,4.9,1504.5,25.2
163,palm-tree,12,16,56,4.9,1504.5,26.1
164,palm-tree,12,16,56,4.9,1504.5,27.0
165,palm-tree,12,16,56,4.9,1504.5,27.9
166,palm-tree,12,16,56,4.9,1504.5,28.8
167,palm-tree,12,16,56,4.9,1504.5,29.7
168,palm-tree,12,16,56,4.0,1505.4,18.0
169,palm-tree,12,16,56,4.0,1505.4,18.9
170,palm-tree,12,16,56,4.0,1505.4,19.8
171,palm-tree,12,16,56,4.0,1505.4,20.7
172,palm-tree,12,16,56,4.0,1505.4,21.6
173,palm-tree,12,16,56,4.0,1505.4,22.5
174,palm-tree,12,16,56,4.0,1505.4,23.4
175,palm-tree,12,16,56,4.0,1505.4,24.3
176,palm-tree,12,16,56,4.0,1505.4,25.2
177,palm-tree,12,16,56,4.0,1505.4,26.1
178,palm-tree,12,16,56,4.0,1505.4,27.0
179,palm-tree,12,16,56,4.0,1505.4,27.9
180,palm-tree,12,16,56,4.0,1505.4,28.8
181,palm-tree,12,16,56,4.0,1505.4,29.7
182,palm-tree,12,16,56,4.9,1505.4,18.0
183,palm-tree,12,16,56,4.9,1505.4,18.9
184,palm-tree,12,16,56,4.9,1505.4,19.8
185,palm-tree,12,16,56,4.9,1505.4,20.7
186,palm-tree,12,16,56,4.9,1505.4,21.6
187,palm-tree,12,16,56,4.9,1505.4,22.5
188,palm-tree,12,16,56,4.9,1505.4,23.4
189,palm-tree,12,16,56,4.9,1505.4,24.3
190,palm-tree,12,16,56,4.9,1505.4,25.2
191,palm-tree,12,16,56,4.9,1505.4,26.1
192,palm-tree,12,16,56,4.9,1505.4,27.0
193,palm-tree,12,16,56,4.9,1505.4,27.9
194,palm-tree,12,16,56,4.9,1505.4,28.8
195,palm-tree,12,16,56,4.9,1505.4,29.7
196,palm-tree,12,16,56,4.0,1506.3,18.0
197,palm-tree,12,16,56,4.0,1506.3,18.9
198,palm-tree,12,16,56,4.0,1506.3,19.8
199,palm-tree,12,16,56,4.0,1506.3,20.7
200,palm-tree,12,16,56,4.0,1506.3,21.6
201,palm-tree,12,16,56,4.0,1506.3,22.5
202,palm-tree,12,16,56,4.0,1506.3,23.4
203,palm-tree,12,16,56,4.0,1506.3,24.3
204,palm-tree,12,16,56,4.0,1506.3,25.2
205,palm-tree,12,16,56,4.0,1506.3,26.1
206,palm-tree,12,16,56,4.0,1506.3,27.0
207,palm-tree,12,16,56,4.0,1506.3,27.9
208,palm-tree,12,16,56,4.0,1506.3,28.8
209,palm-tree,12,16,56,4.0,1506.3,29.7
210,palm-tree,12,16,56,4.9,1506.3,18.0
211,palm-tree,12,16,56,4.9,1506.3,18.9
212,palm-tree,12,16,56,4.9,1506.3,19.8
213,palm-tree,12,16,56,4.9,1506.3,20.7
214,palm-tree,12,16,56,4.9,1506.3,21.6
215,palm-tree,12,16,56,4.9,1506.3,22.5
216,palm-tree,12,16,56,4.9,1506.3,23.4
217,palm-tree,12,16,56,4.9,1506.3,24.3
218,palm-tree,12,16,56,4.9,1506.3,25.2
219,palm-tree,12,16,56,4.9,1506.3,26.1
220,palm-tree,12,16,56,4.9,1506.3,27.0
221,palm-tree,12,16,56,4.9,1506.3,27.9
222,palm-tree,12,16,56,4.9,1506.3,28.8
223,palm-tree,12,16,56,4.9,1506.3,29.7
224,palm-tree,12,16,56,4.0,1507.2,18.0
225,palm-tree,12,16,56,4.0,1507.2,18.9
226,palm-tree,12,16,56,4.0,1507.2,19.8
227,palm-tree,12,16,56,4.0,1507.2,20.7
228,palm-tree,12,16,56,4.0,1507.2,21.6
229,palm-tree,12,16,56,4.0,1507.2,22.5
230,palm-tree,12,16,56,4.0,1507.2,23.4
231,palm-tree,12,16,56,4.0,1507.2,24.3
232,palm-tree,12,16,56,4.0,1507.2,25.2
233,palm-tree,12,16,56,4.0,1507.2,26.1
234,palm-tree,12,16,56,4.0,1507.2,27.0
235,palm-tree,12,16,56,4.0,1507.2,27.9
236,palm-tree,12,16,56,4.0,1507.2,28.8
237,palm-tree,12,16,56,4.0,1507.2,29.7
238,palm-tree,12,16,56,4.9,1507.2,18.0
239,palm-tree,12,16,56,4.9,1507.2,18.9
240,palm-tree,12,16,56,4.9,1507.2,19.8
241,palm-tree,12,16,56,4.9,1507.2,20.7
242,palm-tree,12,16,56,4.9,1507.2,21.6
243,palm-tree,12,16,56,4.9,1507.2,22.5
244,palm-tree,12,16,56,4.9,1507.2,23.4
245,palm-tree,12,16,56,4.9,1507.2,24.3
246,palm-tree,12,16,56,4.9,1507.2,25.2
247,palm-tree,12,16,56,4.9,1507.2,26.1
248,palm-tree,12,16,56,4.9,1507.2,27.0
249,palm-tree,12,16,56,4.9,1507.2,27.9
250,palm-tree,12,16,56,4.9,1507.2,28.8
251,palm-tree,12,16,56,4.9,1507.2,29.7
252,palm-tree,12,16,56,4.0,1508.1,18.0
253,palm-tree,12,16,56,4.0,1508.1,18.9
254,palm-tree,12,16,56,4.0,1508.1,19.8
255,palm-tree,12,16,56,4.0,1508.1,20.7
256,palm-tree,12,16,56,4.0,1508.1,21.6
257,palm-tree,12,16,56,4.0,1508.1,22.5
258,palm-tree,12,16,56,4.0,1508.1,23.4
259,palm-tree,12,16,56,4.0,1508.1,24.3
260,palm-tree,12,16,56,4.0,1508.1,25.2
261,palm-tree,12,16,56,4.0,1508.1,26.1
262,palm-tree,12,16,56,4.0,1508.1,27.0
263,palm-tree,12,16,56,4.0,1508.1,27.9
264,palm-tree,12,16,56,4.0,1508.1,28.8
265,palm-tree,12,16,56,4.0,1508.1,29.7
266,palm-tree,12,16,56,4.9,1508.1,18.0
267,palm-tree,12,16,56,4.9,1508.1,18.9
268,palm-tree,12,16,56,4.9,1508.1,19.8
269,palm-tree,12,16,56,4.9,1508.1,20.7
270,palm-tree,12,16,56,4.9,1508.1,21.6
271,palm-tree,12,16,56,4.9,1508.1,22.5
272,palm-tree,12,16,56,4.9,1508.1,23.4
273,palm-tree,12,16,56,4.9,1508.1,24.3
274,palm-tree,12,16,56,4.9,1508.1,25.2
275,palm-tree,12,16,56,4.9,1508.1,26.1
276,palm-tree,12,16,56,4.9,1508.1,27.0
277,palm-tree,12,16,56,4.9,1508.1,27.9
278,palm-tree,12,16,56,4.9,1508.1,28.8
279,palm-tree,12,16,56,4.9,1508.1,29.7
280,palm-tree,12,16,56,4.0,1509.0,18.0
281,palm-tree,12,16,56,4.0,1509.0,18.9
282,palm-tree,12,16,56,4.0,1509.0,19.8
283,palm-tree,12,16,56,4.0,1509.0,20.7
284,palm-tree,12,16,56,4.0,1509.0,21.6
285,palm-tree,12,16,56,4.0,1509.0,22.5
286,palm-tree,12,16,56,4.0,1509.0,23.4
287,palm-tree,12,16,56,4.0,1509.0,24.3
288,palm-tree,12,16,56,4.0,1509.0,25.2
289,palm-tree,12,16,56,4.0,1509.0,26.1
290,palm-tree,12,16,56,4.0,1509.0,27.0
291,palm-tree,12,16,56,4.0,1509.0,27.9
292,palm-tree,12,16,56,4.0,1509.0,28.8
293,palm-tree,12,16,56,4.0,1509.0,29.7
294,palm-tree,12,16,56,4.9,1509.0,18.0
295,palm-tree,12,16,56,4.9,1509.0,18.9
296,palm-tree,12,16,56,4.9,1509.0,19.8
297,palm-tree,12,16,56,4.9,1509.0,20.7
298,palm-tree,12,16,56,4.9,1509.0,21.6
299,palm-tree,12,16,56,4.9,1509.0,22.5
300,palm-tree,12,16,56,4.9,1509.0,23.4
301,palm-tree,12,16,56,4.9,1509.0,24.3
302,palm-tree,12,16,56,4.9,1509.0,25.2
303,palm-tree,12,16,56,4.9,1509.0,26.1
304,palm-tree,12,16,56,4.9,1509.0,27.0
305,palm-tree,12,16,56,4.9,1509.0,27.9
306,palm-tree,12,16,56,4.9,1509.0,28.8
307,palm-tree,12,16,56,4.9,1509.0,29.7
308,palm-tree,12,16,56,4.0,1509.9,18.0
309,palm-tree,12,16,56,4.0,1509.9,18.9
310,palm-tree,12,16,56,4.0,1509.9,19.8
311,palm-tree,12,16,56,4.0,1509.9,20.7
312,palm-tree,12,16,56,4.0,1509.9,21.6
313,palm-tree,12,16,56,4.0,1509.9,22.5
314,palm-tree,12,16,56,4.0,1509.9,23.4
315,palm-tree,12,16,56,4.0,1509.9,24.3
316,palm-tree,12,16,56,4.0,1509.9,25.2
317,palm-tree,12,16,56,4.0,1509.9,26.1
318,palm-tree,12,16,56,4.0,1509.9,27.0
319,palm-tree,12,16,56,4.0,1509.9,27.9
320,palm-tree,12,16,56,4.0,1509.9,28.8
321,palm-tree,12,16,56,4.0,1509.9,29.7
322,palm-tree,12,16,56,4.9,1509.9,18.0
323,palm-tree,12,16,56,4.9,1509.9,18.9
324,palm-tree,12,16,56,4.9,1509.9,19.8
325,palm-tree,12,16,56,4.9,1509.9,20.7
326,palm-tree,12,16,56,4.9,1509.9,21.6
327,palm-tree,12,16,56,4.9,1509.9,22.5
328,palm-tree,12,16,56,4.9,1509.9,23.4
329,palm-tree,12,16,56,4.9,1509.9,24.3
330,palm-tree,12,16,56,4.9,1509.9,25.2
331,palm-tree,12,16,56,4.9,1509.9,26.1
332,palm-tree,12,16,56,4.9,1509.9,27.0
333,palm-tree,12,16,56,4.9,1509.9,27.9
334,palm-tree,12,16,56,4.9,1509.9,28.8
335,palm-tree,12,16,56,4.9,1509.9,29.7
336,palm-tree,12,16,56,4.0,1510.8,18.0
337,palm-tree,12,16,56,4.0,1510.8,18.9
338,palm-tree,12,16,56,4.0,1510.8,19.8
339,palm-tree,12,16,56,4.0,1510.8,20.7
340,palm-tree,12,16,56,4.0,1510.8,21.6
341,palm-tree,12,16,56,4.0,1510.8,22.5
342,palm-tree,12,16,56,4.0,1510.8,23.4
343,palm-tree,12,16,56,4.0,1510.8,24.3
344,palm-tree,12,16,56,4.0,1510.8,25.2
345,palm-tree,12,16,56,4.0,1510.8,26.1
346,palm-tree,12,16,56,4.0,1510.8,27.0
347,palm-tree,12,16,56,4.0,1510.8,27.9
348,palm-tree,12,16,56,4.0,1510.8,28.8
349,palm-tree,12,16,56,4.0,1510.8,29.7
350,palm-tree,12,16,56,4.9,1510.8,18.0
351,palm-tree,12,16,56,4.9,1510.8,18.9
352,palm-tree,12,16,56,4.9,1510.8,19.8
353,palm-tree,12,16,56,4.9,1510.8,20.7
354,palm-tree,12,16,56,4.9,1510.8,21.6
355,palm-tree,12,16,56,4.9,1510.8,22.5
356,palm-tree,12,16,56,4.9,1510.8,23.4
357,palm-tree,12,16,56,4.9,1510.8,24.3
358,palm-tree,12,16,56,4.9,1510.8,25.2
359,palm-tree,12,16,56,4.9,1510.8,26.1
360,palm-tree,12,16,56,4.9,1510.8,27.0
361,palm-tree,12,16,56,4.9,1510.8,27.9
362,palm-tree,12,16,56,4.9,1510.8,28.8
363,palm-tree,12,16,56,4.9,1510.8,29.7
364,palm-tree,12,16,56,4.0,1511.7,18.0
365,palm-tree,12,16,56,4.0,1511.7,18.9
366,palm-tree,12,16,56,4.0,1511.7,19.8
367,palm-tree,12,16,56,4.0,1511.7,20.7
368,palm-tree,12,16,56,4.0,1511.7,21.6
369,palm-tree,12,16,56,4.0,1511.7,22.5
370,palm-tree,12,16,56,4.0,1511.7,23.4
371,palm-tree,12,16,56,4.0,1511.7,24.3
372,palm-tree,12,16,56,4.0,1511.7,25.2
373,palm-tree,12,16,56,4.0,1511.7,26.1
374,palm-tree,12,16,56,4.0,1511.7,27.0
375,palm-tree,12,16,56,4.0,1511.7,27.9
376,palm-tree,12,16,56,4.0,1511.7,28.8
377,palm-tree,12,16,56,4.0,1511.7,29.7
378,palm-tree,12,16,56,4.9,1511.7,18.0
379,palm-tree,12,16,56,4.9,1511.7,18.9
380,palm-tree,12,16,56,4.9,1511.7,19.8
381,palm-tree,12,16,56,4.9,1511.7,20.7
382,palm-tree,12,16,56,4.9,1511.7,21.6
383,palm-tree,12,16,56,4.9,1511.7,22.5
384,palm-tree,12,16,56,4.9,1511.7,23.4
385,palm-tree,12,16,56,4.9,1511.7,24.3
386,palm-tree,12,16,56,4.9,1511.7,25.2
387,palm-tree,12,16,56,4.9,1511.7,26.1
388,palm-tree,12,16,56,4.9,1511.7,27.0
389,palm-tree,12,16,56,4.9,1511.7,27.9
390,palm-tree,12,16,56,4.9,1511.7,28.8
391,palm-tree,12,16,56,4.9,1511.7,29.7
392,palm-tree,12,16,56,4.0,1512.6,18.0
393,palm-tree,12,16,56,4.0,1512.6,18.9
394,palm-tree,12,16,56,4.0,1512.6,19.8
395,palm-tree,12,16,56,4.0,1512.6,20.7
396,palm-tree,12,16,56,4.0,1512.6,21.6
397,palm-tree,12,16,56,4.0,1512.6,22.5
398,palm-tree,12,16,56,4.0,1512.6,23.4
399,palm-tree,12,16,56,4.0,1512.6,24.3
400,palm-tree,12,16,56,4.0,1512.6,25.2
401,palm-tree,12,16,56,4.0,1512.6,26.1
402,palm-tree,12,16,56,4.0,1512.6,27.0
403,palm-tree,12,16,56,4.0,1512.6,27.9
404,palm-tree,12,16,56,4.0,1512.6,28.8
405,palm-tree,12,16,56,4.0,1512.6,29.7
406,palm-tree,12,16,56,4.9,1512.6,18.0
407,palm-tree,12,16,56,4.9,1512.6,18.9
408,palm-tree,12,16,56,4.9,1512.6,19.8
409,palm-tree,12,16,56,4.9,1512.6,20.7
410,palm-tree,12,16,56,4.9,1512.6,21.6
411,palm-tree,12,16,56,4.9,1512.6,22.5
412,palm-tree,12,16,56,4.9,1512.6,23.4
413,palm-tree,12,16,56,4.9,1512.6,24.3
414,palm-tree,12,16,56,4.9,1512.6,25.2
415,palm-tree,12,16,56,4.9,1512.6,26.1
416,palm-tree,12,16,56,4.9,1512.6,27.0
417,palm-tree,12,16,56,4.9,1512.6,27.9
418,palm-tree,12,16,56,4.9,1512.6,28.8
419,palm-tree,12,16,56,4.9,1512.6,29.7
420,palm-tree,12,16,56,4.0,1513.5,18.0
421,palm-tree,12,16,56,4.0,1513.5,18.9
422,palm-tree,12,16,56,4.0,1513.5,19.8
423,palm-tree,12,16,56,4.0,1513.5,20.7
424,palm-tree,12,16,56,4.0,1513.5,21.6
425,palm-tree,12,16,56,4.0,1513.5,22.5
426,palm-tree,12,16,56,4.0,1513.5,23.4
427,palm-tree,12,16,56,4.0,1513.5,24.3
428,palm-tree,12,16,56,4.0,1513.5,25.2
429,palm-tree,12,16,56,4.0,1513.5,26.1
430,palm-tree,12,16,56,4.0,1513.5,27.0
431,palm-tree,12,16,56,4.0,1513.5,27.9
432,palm-tree,12,16,56,4.0,1513.5,28.8
433,palm-tree,12,16,56,4.0,1513.5,29.7
434,palm-tree,12,16,56,4.9,1513.5,18.0
435,palm-tree,12,16,56,4.9,1513.5,18.9
436,palm-tree,12,16,56,4.9,1513.5,19.8
437,palm-tree,12,16,56,4.9,1513.5,20.7
438,palm-tree,12,16,56,4.9,1513.5,21.6
439,palm-tree,12,16,56,4.9,1513.5,22.5
440,palm-tree,12,16,56,4.9,1513.5,23.4
441,palm-tree,12,16,56,4.9,1513.5,24.3
442,palm-tree,12,16,56,4.9,1513.5,25.2
443,palm-tree,12,16,56,4.9,1513.5,26.1
444,palm-tree,12,16,56,4.9,1513.5,27.0
445,palm-tree,12,16,56,4.9,1513.5,27.9
446,palm-tree,12,16,56,4.9,1513.5,28.8
447,palm-tree,12,16,56,4.9,1513.5,29.7
448,palm-tree,12,16,56,4.0,1514.4,18.0
449,palm-tree,12,16,56,4.0,1514.4,18.9
450,palm-tree,12,16,56,4.0,1514.4,19.8
451,palm-tree,12,16,56,4.0,1514.4,20.7
452,palm-tree,12,16,56,4.0,1514.4,21.6
453,palm-tree,12,16,56,4.0,1514.4,22.5
454,palm-tree,12,16,56,4.0,1514.4,23.4
455,palm-tree,12,16,56,4.0,1514.4,24.3
456,palm-tree,12,16,56,4.0,1514.4,25.2
457,palm-tree,12,16,56,4.0,1514.4,26.1
458,palm-tree,12,16,56,4.0,1514.4,27.0
459,palm-tree,12,16,56,4.0,1514.4,27.9
460,palm-tree,12,16,56,4.0,1514.4,28.8
461,palm-tree,12,16,56,4.0,1514.4,29.7
462,palm-tree,12,16,56,4.9,1514.4,18.0
463,palm-tree,12,16,56,4.9,1514.4,18.9
464,palm-tree,12,16,56,4.9,1514.4,19.8
465,palm-tree,12,16,56,4.9,1514.4,20.7
466,palm-tree,12,16,56,4.9,1514.4,21.6
467,palm-tree,12,16,56,4.9,1514.4,22.5
468,palm-tree,12,16,56,4.9,1514.4,23.4
469,palm-tree,12,16,56,4.9,1514.4,24.3
470,palm-tree,12,16,56,4.9,1514.4,25.2
471,palm-tree,12,16,56,4.9,1514.4,26.1
472,palm-tree,12,16,56,4.9,1514.4,27.0
473,palm-tree,12,16,56,4.9,1514.4,27.9
474,palm-tree,12,16,56,4.9,1514.4,28.8
475,palm-tree,12,16,56,4.9,1514.4,29.7
476,palm-tree,12,16,56,4.0,1515.3,18.0
477,palm-tree,12,16,56,4.0,1515.3,18.9
478,palm-tree,12,16,56,4.0,1515.3,19.8
479,palm-tree,12,16,56,4.0,1515.3,20.7
480,palm-tree,12,16,56,4.0,1515.3,21.6
481,palm-tree,12,16,56,4.0,1515.3,22.5
482,palm-tree,12,16,56,4.0,1515.3,23.4
483,palm-tree,12,16,56,4.0,1515.3,24.3
484,palm-tree,12,16,56,4.0,1515.3,25.2
485,palm-tree,12,16,56,4.0,1515.3,26.1
486,palm-tree,12,16,56,4.0,1515.3,27.0
487,palm-tree,12,16,56,4.0,1515.3,27.9
488,palm-tree,12,16,56,4.0,1515.3,28.8
489,palm-tree,12,16,56,4.0,1515.3,29.7
490,palm-tree,12,16,56,4.9,1515.3,18.0
491,palm-tree,12,16,56,4.9,1515.3,18.9
492,palm-tree,12,16,56,4.9,1515.3,19.8
493,palm-tree,12,16,56,4.9,1515.3,20.7
494,palm-tree,12,16,56,4.9,1515.3,21.6
495,palm-tree,12,16,56,4.9,1515.3,22.5
496,palm-tree,12,16,56,4.9,1515.3,23.4
497,palm-tree,12,16,56,4.9,1515.3,24.3
498,palm-tree,12,16,56,4.9,1515.3,25.2
499,palm-tree,12,16,56,4.9,1515.3,26.1
500,palm-tree,12,16,56,4.9,1515.3,27.0
501,palm-tree,12,16,56,4.9,1515.3,27.9
502,palm-tree,12,16,56,4.9,1515.3,28.8
503,palm-tree,12,16,56,4.9,1515.3,29.7
504,palm-tree,12,16,56,4.0,1516.2,18.0
505,palm-tree,12,16,56,4.0,1516.2,18.9
506,palm-tree,12,16,56,4.0,1516.2,19.8
507,palm-tree,12,16,56,4.0,1516.2,20.7
508,palm-tree,12,16,56,4.0,1516.2,21.6
509,palm-tree,12,16,56,4.0,1516.2,22.5
510,palm-tree,12,16,56,4.0,1516.2,23.4
511,palm-tree,12,16,56,4.0,1516.2,24.3
512,palm-tree,12,16,56,4.0,1516.2,25.2
513,palm-tree,12,16,56,4.0,1516.2,26.1
514,palm-tree,12,16,56,4.0,1516.2,27.0
515,palm-tree,12,16,56,4.0,1516.2,27.9
