,Plant,N,P,K,pH,Rainfall,Temperature
265,tomatos,50,130,250,5.0,704.5,29.0
266,tomatos,50,130,250,5.0,704.5,29.9
267,tomatos,50,130,250,5.0,704.5,30.8
268,tomatos,50,130,250,5.0,704.5,31.7
269,tomatos,50,130,250,5.0,704.5,32.6
270,tomatos,50,130,250,5.0,704.5,33.5
271,tomatos,50,130,250,5.0,704.5,34.4
272,tomatos,50,130,250,5.9,704.5,20.0
273,tomatos,50,130,250,5.9,704.5,20.9
274,tomatos,50,130,250,5.9,704.5,21.8
275,tomatos,50,130,250,5.9,704.5,22.7
276,tomatos,50,130,250,5.9,704.5,23.6
277,tomatos,50,130,250,5.9,704.5,24.5
278,tomatos,50,130,250,5.9,704.5,25.4
279,tomatos,50,130,250,5.9,704.5,26.3
280,tomatos,50,130,250,5.9,704.5,27.2
281,tomatos,50,130,250,5.9,704.5,28.1
282,tomatos,50,130,250,5.9,704.5,29.0
283,tomatos,50,130,250,5.9,704.5,29.9
284,tomatos,50,130,250,5.9,704.5,30.8
285,tomatos,50,130,250,5.9,704.5,31.7
286,tomatos,50,130,250,5.9,704.5,32.6
287,tomatos,50,130,250,5.9,704.5,33.5
288,tomatos,50,130,250,5.9,704.5,34.4
289,tomatos,50,130,250,6.8,704.5,20.0
290,tomatos,50,130,250,6.8,704.5,20.9
291,tomatos,50,130,250,6.8,704.5,21.8
292,tomatos,50,130,250,6.8,704.5,22.7
293,tomatos,50,130,250,6.8,704.5,23.6
294,tomatos,50,130,250,6.8,704.5,24.5
295,tomatos,50,130,250,6.8,704.5,25.4
296,tomatos,50,130,250,6.8,704.5,26.3
297,tomatos,50,130,250,6.8,704.5,27.2
298,tomatos,50,130,250,6.8,704.5,28.1
299,tomatos,50,130,250,6.8,704.5,29.0
300,tomatos,50,130,250,6.8,704.5,29.9
301,tomatos,50,130,250,6.8,704.5,30.8
302,tomatos,50,130,250,6.8,704.5,31.7
303,tomatos,50,130,250,6.8,704.5,32.6
304,tomatos,50,130,250,6.8,704.5,33.5
305,tomatos,50,130,250,6.8,704.5,34.4
306,tomatos,50,130,250,5.0,705.4,20.0
307,tomatos,50,130,250,5.0,705.4,20.9
308,tomatos,50,130,250,5.0,705.4,21.8
309,tomatos,50,130,250,5.0,705.4,22.7
310,tomatos,50,130,250,5.0,705.4,23.6
311,tomatos,50,130,250,5.0,705.4,24.5
312,tomatos,50,130,250,5.0,705.4,25.4
313,tomatos,50,130,250,5.0,705.4,26.3
314,tomatos,50,130,250,5.0,705.4,27.2
315,tomatos,50,130,250,5.0,705.4,28.1
316,tomatos,50,130,250,5.0,705.4,29.0
317,tomatos,50,130,250,5.0,705.4,29.9
318,tomatos,50,130,250,5.0,705.4,30.8
319,tomatos,50,130,250,5.0,705.4,31.7
320,tomatos,50,130,250,5.0,705.4,32.6
321,tomatos,50,130,250,5.0,705.4,33.5
322,tomatos,50,130,250,5.0,705.4,34.4
323,tomatos,50,130,250,5.9,705.4,20.0
324,tomatos,50,130,250,5.9,705.4,20.9
325,tomatos,50,130,250,5.9,705.4,21.8
326,tomatos,50,130,250,5.9,705.4,22.7
327,tomatos,50,130,250,5.9,705.4,23.6
328,tomatos,50,130,250,5.9,705.4,24.5
329,tomatos,50,130,250,5.9,705.4,25.4
330,tomatos,50,130,250,5.9,705.4,26.3
331,tomatos,50,130,250,5.9,705.4,27.2
332,tomatos,50,130,250,5.9,705.4,28.1
333,tomatos,50,130,250,5.9,705.4,29.0
334,tomatos,50,130,250,5.9,705.4,29.9
335,tomatos,50,130,250,5.9,705.4,30.8
336,tomatos,50,130,250,5.9,705.4,31.7
337,tomatos,50,130,250,5.9,705.4,32.6
338,tomatos,50,130,250,5.9,705.4,33.5
339,tomatos,50,130,250,5.9,705.4,34.4
340,tomatos,50,130,250,6.8,705.4,20.0
341,tomatos,50,130,250,6.8,705.4,20.9
342,tomatos,50,130,250,6.8,705.4,21.8
343,tomatos,50,130,250,6.8,705.4,22.7
344,tomatos,50,130,250,6.8,705.4,23.6
345,tomatos,50,130,250,6.8,705.4,24.5
346,tomatos,50,130,250,6.8,705.4,25.4
347,tomatos,50,130,250,6.8,705.4,26.3
348,tomatos,50,130,250,6.8,705.4,27.2
349,tomatos,50,130,250,6.8,705.4,28.1
350,tomatos,50,130,250,6.8,705.4,29.0
351,tomatos,50,130,250,6.8,705.4,29.9
352,tomatos,50,130,250,6.8,705.4,30.8
353,tomatos,50,130,250,6.8,705.4,31.7
354,tomatos,50,130,250,6.8,705.4,32.6
355,tomatos,50,130,250,6.8,705.4,33.5
356,tomatos,50,130,250,6.8,705.4,34.4
357,tomatos,50,130,250,5.0,706.3,20.0
358,tomatos,50,130,250,5.0,706.3,20.9
359,tomatos,50,130,250,5.0,706.3,21.8
360,tomatos,50,130,250,5.0,706.3,22.7
361,tomatos,50,130,250,5.0,706.3,23.6
362,tomatos,50,130,250,5.0,706.3,24.5
363,tomatos,50,130,250,5.0,706.3,25.4
364,tomatos,50,130,250,5.0,706.3,26.3
365,tomatos,50,130,250,5.0,706.3,27.2
366,tomatos,50,130,250,5.0,706.3,28.1
367,tomatos,50,130,250,5.0,706.3,29.0
368,tomatos,50,130,250,5.0,706.3,29.9
369,tomatos,50,130,250,5.0,706.3,30.8
370,tomatos,50,130,250,5.0,706.3,31.7
371,tomatos,50,130,250,5.0,706.3,32.6
372,tomatos,50,130,250,5.0,706.3,33.5
373,tomatos,50,130,250,5.0,706.3,34.4
374,tomatos,50,130,250,5.9,706.3,20.0
375,tomatos,50,130,250,5.9,706.3,20.9
376,tomatos,50,130,250,5.9,706.3,21.8
377,tomatos,50,130,250,5.9,706.3,22.7
378,tomatos,50,130,250,5.9,706.3,23.6
379,tomatos,50,130,250,5.9,706.3,24.5
380,tomatos,50,130,250,5.9,706.3,25.4
381,tomatos,50,130,250,5.9,706.3,26.3
382,tomatos,50,130,250,5.9,706.3,27.2
383,tomatos,50,130,250,5.9,706.3,28.1
384,tomatos,50,130,250,5.9,706.3,29.0
385,tomatos,50,130,250,5.9,706.3,29.9
386,tomatos,50,130,250,5.9,706.3,30.8
387,tomatos,50,130,250,5.9,706.3,31.7
388,tomatos,50,130,250,5.9,706.3,32.6
389,tomatos,50,130,250,5.9,706.3,33.5
390,tomatos,50,130,250,5.9,706.3,34.4
391,tomatos,50,130,250,6.8,706.3,20.0
392,tomatos,50,130,250,6.8,706.3,20.9
393,tomatos,50,130,250,6.8,706.3,21.8
394,tomatos,50,130,250,6.8,706.3,22.7
395,tomatos,50,130,250,6.8,706.3,23.6
396,tomatos,50,130,250,6.8,706.3,24.5
397,tomatos,50,130,250,6.8,706.3,25.4
398,tomatos,50,130,250,6.8,706.3,26.3
399,tomatos,50,130,250,6.8,706.3,27.2
400,tomatos,50,130,250,6.8,706.3,28.1
401,tomatos,50,130,250,6.8,706.3,29.0
402,tomatos,50,130,250,6.8,706.3,29.9
403,tomatos,50,130,250,6.8,706.3,30.8
404,tomatos,50,130,250,6.8,706.3,31.7
405,tomatos,50,130,250,6.8,706.3,32.6
406,tomatos,50,130,250,6.8,706.3,33.5
407,tomatos,50,130,250,6.8,706.3,34.4
408,tomatos,50,130,250,5.0,707.2,20.0
409,tomatos,50,130,250,5.0,707.2,20.9
410,tomatos,50,130,250,5.0,707.2,21.8
411,tomatos,50,130,250,5.0,707.2,22.7
412,tomatos,50,130,250,5.0,707.2,23.6
413,tomatos,50,130,250,5.0,707.2,24.5
414,tomatos,50,130,250,5.0,707.2,25.4
415,tomatos,50,130,250,5.0,707.2,26.3
416,tomatos,50,130,250,5.0,707.2,27.2
417,tomatos,50,130,250,5.0,707.2,28.1
418,tomatos,50,130,250,5.0,707.2,29.0
419,tomatos,50,130,250,5.0,707.2,29.9
420,tomatos,50,130,250,5.0,707.2,30.8
421,tomatos,50,130,250,5.0,707.2,31.7
422,tomatos,50,130,250,5.0,707.2,32.6
423,tomatos,50,130,250,5.0,707.2,33.5
424,tomatos,50,130,250,5.0,707.2,34.4
425,tomatos,50,130,250,5.9,707.2,20.0
426,tomatos,50,130,250,5.9,707.2,20.9
427,tomatos,50,130,250,5.9,707.2,21.8
428,tomatos,50,130,250,5.9,707.2,22.7
429,tomatos,50,130,250,5.9,707.2,23.6
430,tomatos,50,130,250,5.9,707.2,24.5
431,tomatos,50,130,250,5.9,707.2,25.4
432,tomatos,50,130,250,5.9,707.2,26.3
433,tomatos,50,130,250,5.9,707.2,27.2
434,tomatos,50,130,250,5.9,707.2,28.1
435,tomatos,50,130,250,5.9,707.2,29.0
436,tomatos,50,130,250,5.9,707.2,29.9
437,tomatos,50,130,250,5.9,707.2,30.8
438,tomatos,50,130,250,5.9,707.2,31.7
439,tomatos,50,130,250,5.9,707.2,32.6
440,tomatos,50,130,250,5.9,707.2,33.5
441,tomatos,50,130,250,5.9,707.2,34.4
442,tomatos,50,130,250,6.8,707.2,20.0
443,tomatos,50,130,250,6.8,707.2,20.9
444,tomatos,50,130,250,6.8,707.2,21.8
445,tomatos,50,130,250,6.8,707.2,22.7
446,tomatos,50,130,250,6.8,707.2,23.6
447,tomatos,50,130,250,6.8,707.2,24.5
448,tomatos,50,130,250,6.8,707.2,25.4
449,tomatos,50,130,250,6.8,707.2,26.3
450,tomatos,50,130,250,6.8,707.2,27.2
451,tomatos,50,130,250,6.8,707.2,28.1
452,tomatos,50,130,250,6.8,707.2,29.0
453,tomatos,50,130,250,6.8,707.2,29.9
454,tomatos,50,130,250,6.8,707.2,30.8
455,tomatos,50,130,250,6.8,707.2,31.7
456,tomatos,50,130,250,6.8,707.2,32.6
457,tomatos,50,130,250,6.8,707.2,33.5
458,tomatos,50,130,250,6.8,707.2,34.4
459,tomatos,50,130,250,5.0,708.1,20.0
460,tomatos,50,130,250,5.0,708.1,20.9
461,tomatos,50,130,250,5.0,708.1,21.8
462,tomatos,50,130,250,5.0,708.1,22.7
463,tomatos,50,130,250,5.0,708.1,23.6
464,tomatos,50,130,250,5.0,708.1,24.5
465,tomatos,50,130,250,5.0,708.1,25.4
466,tomatos,50,130,250,5.0,708.1,26.3
467,tomatos,50,130,250,5.0,708.1,27.2
468,tomatos,50,130,250,5.0,708.1,28.1
469,tomatos,50,130,250,5.0,708.1,29.0
470,tomatos,50,130,250,5.0,708.1,29.9
471,tomatos,50,130,250,5.0,708.1,30.8
472,tomatos,50,130,250,5.0,708.1,31.7
473,tomatos,50,130,250,5.0,708.1,32.6
474,tomatos,50,130,250,5.0,708.1,33.5
475,tomatos,50,130,250,5.0,708.1,34.4
476,tomatos,50,130,250,5.9,708.1,20.0
477,tomatos,50,130,250,5.9,708.1,20.9
478,tomatos,50,130,250,5.9,708.1,21.8
479,tomatos,50,130,250,5.9,708.1,22.7
480,tomatos,50,130,250,5.9,708.1,23.6
481,tomatos,50,130,250,5.9,708.1,24.5
482,tomatos,50,130,250,5.9,708.1,25.4
483,tomatos,50,130,250,5.9,708.1,26.3
484,tomatos,50,130,250,5.9,708.1,27.2
485,tomatos,50,130,250,5.9,708.1,28.1
486,tomatos,50,130,250,5.9,708.1,29.0
487,tomatos,50,130,250,5.9,708.1,29.9
488,tomatos,50,130,250,5.9,708.1,30.8
489,tomatos,50,130,250,5.9,708.1,31.7
490,tomatos,50,130,250,5.9,708.1,32.6
491,tomatos,50,130,250,5.9,708.1,33.5
492,tomatos,50,130,250,5.9,708.1,34.4
493,tomatos,50,130,250,6.8,708.1,20.0
494,tomatos,50,130,250,6.8,708.1,20.9
495,tomatos,50,130,250,6.8,708.1,21.8
496,tomatos,50,130,250,6.8,708.1,22.7
497,tomatos,50,130,250,6.8,708.1,23.6
498,tomatos,50,130,250,6.8,708.1,24.5
499,tomatos,50,130,250,6.8,708.1,25.4
500,tomatos,50,130,250,6.8,708.1,26.3
501,tomatos,50,130,250,6.8,708.1,27.2
502,tomatos,50,130,250,6.8,708.1,28.1
503,tomatos,50,130,250,6.8,708.1,29.0
504,tomatos,50,130,250,6.8,708.1,29.9
505,tomatos,50,130,250,6.8,708.1,30.8
506,tomatos,50,130,250,6.8,708.1,31.7
507,tomatos,50,130,250,6.8,708.1,32.6
508,tomatos,50,130,250,6.8,708.1,33.5
509,tomatos,50,130,250,6.8,708.1,34.4
510,tomatos,50,130,250,5.0,709.0,20.0
511,tomatos,50,130,250,5.0,709.0,20.9
512,tomatos,50,130,250,5.0,709.0,21.8
513,tomatos,50,130,250,5.0,709.0,22.7
514,tomatos,50,130,250,5.0,709.0,23.6
515,tomatos,50,130,250,5.0,709.0,24.5
516,tomatos,50,130,250,5.0,709.0,25.4
517,tomatos,50,130,250,5.0,709.0,26.3
518,tomatos,50,130,250,5.0,709.0,27.2
519,tomatos,50,130,250,5.0,709.0,28.1
520,tomatos,50,130,250,5.0,709.0,29.0
521,tomatos,50,130,250,5.0,709.0,29.9
522,tomatos,50,130,250,5.0,709.0,30.8
523,tomatos,50,130,250,5.0,709.0,31.7
524,tomatos,50,130,250,5.0,709.0,32.6
525,tomatos,50,130,250,5.0,709.0,33.5
526,tomatos,50,130,250,5.0,709.0,34.4
527,tomatos,50,130,250,5.9,709.0,20.0
528,tomatos,50,130,250,5.9,709.0,20.9
529,tomatos,50,130,250,5.9,709.0,21.8
530,tomatos,50,130,250,5.9,709.0,22.7
531,tomatos,50,130,250,5.9,709.0,23.6
532,tomatos,50,130,250,5.9,709.0,24.5
533,tomatos,50,130,250,5.9,709.0,25.4
534,tomatos,50,130,250,5.9,709.0,26.3
535,tomatos,50,130,250,5.9,709.0,27.2
536,tomatos,50,130,250,5.9,709.0,28.1
537,tomatos,50,130,250,5.9,709.0,29.0
538,tomatos,50,130,250,5.9,709.0,29.9
539,tomatos,50,130,250,5.9,709.0,30.8
540,tomatos,50,130,250,5.9,709.0,31.7
541,tomatos,50,130,250,5.9,709.0,32.6
542,tomatos,50,130,250,5.9,709.0,33.5
543,tomatos,50,130,250,5.9,709.0,34.4
544,tomatos,50,130,250,6.8,709.0,20.0
545,tomatos,50,130,250,6.8,709.0,20.9
546,tomatos,50,130,250,6.8,709.0,21.8
547,tomatos,50,130,250,6.8,709.0,22.7
548,tomatos,50,130,250,6.8,709.0,23.6
549,tomatos,50,130,250,6.8,709.0,24.5
550,tomatos,50,130,250,6.8,709.0,25.4
551,tomatos,50,130,250,6.8,709.0,26.3
552,tomatos,50,130,250,6.8,709.0,27.2
553,tomatos,50,130,250,6.8,709.0,28.1
554,tomatos,50,130,250,6.8,709.0,29.0
555,tomatos,50,130,250,6.8,709.0,29.9
556,tomatos,50,130,250,6.8,709.0,30.8
557,tomatos,50,130,250,6.8,709.0,31.7
