,Plant,N,P,K,pH,Rainfall,Temperature
169,onion,80,40,40,7.4,601.8,27.1
170,onion,80,40,40,7.4,601.8,28.0
171,onion,80,40,40,7.4,601.8,28.9
172,onion,80,40,40,7.4,601.8,29.8
173,onion,80,40,40,7.4,601.8,30.7
174,onion,80,40,40,7.4,601.8,31.6
175,onion,80,40,40,7.4,601.8,32.5
176,onion,80,40,40,7.4,601.8,33.4
177,onion,80,40,40,7.4,601.8,34.3
178,onion,80,40,40,7.4,601.8,35.2
179,onion,80,40,40,7.4,601.8,36.1
180,onion,80,40,40,6.5,602.7,10.0
181,onion,80,40,40,6.5,602.7,10.9
182,onion,80,40,40,6.5,602.7,11.8
183,onion,80,40,40,6.5,602.7,12.7
184,onion,80,40,40,6.5,602.7,13.6
185,onion,80,40,40,6.5,602.7,14.5
186,onion,80,40,40,6.5,602.7,15.4
187,onion,80,40,40,6.5,602.7,16.3
188,onion,80,40,40,6.5,602.7,17.2
189,onion,80,40,40,6.5,602.7,18.1
190,onion,80,40,40,6.5,602.7,19.0
191,onion,80,40,40,6.5,602.7,19.9
192,onion,80,40,40,6.5,602.7,20.8
193,onion,80,40,40,6.5,602.7,21.7
194,onion,80,40,40,6.5,602.7,22.6
195,onion,80,40,40,6.5,602.7,23.5
196,onion,80,40,40,6.5,602.7,24.4
197,onion,80,40,40,6.5,602.7,25.3
198,onion,80,40,40,6.5,602.7,26.2
199,onion,80,40,40,6.5,602.7,27.1
200,onion,80,40,40,6.5,602.7,28.0
201,onion,80,40,40,6.5,602.7,28.9
202,onion,80,40,40,6.5,602.7,29.8
203,onion,80,40,40,6.5,602.7,30.7
204,onion,80,40,40,6.5,602.7,31.6
205,onion,80,40,40,6.5,602.7,32.5
206,onion,80,40,40,6.5,602.7,33.4
207,onion,80,40,40,6.5,602.7,34.3
208,onion,80,40,40,6.5,602.7,35.2
209,onion,80,40,40,6.5,602.7,36.1
210,onion,80,40,40,7.4,602.7,10.0
211,onion,80,40,40,7.4,602.7,10.9
212,onion,80,40,40,7.4,602.7,11.8
213,onion,80,40,40,7.4,602.7,12.7
214,onion,80,40,40,7.4,602.7,13.6
215,onion,80,40,40,7.4,602.7,14.5
216,onion,80,40,40,7.4,602.7,15.4
217,onion,80,40,40,7.4,602.7,16.3
218,onion,80,40,40,7.4,602.7,17.2
219,onion,80,40,40,7.4,602.7,18.1
220,onion,80,40,40,7.4,602.7,19.0
221,onion,80,40,40,7.4,602.7,19.9
222,onion,80,40,40,7.4,602.7,20.8
223,onion,80,40,40,7.4,602.7,21.7
224,onion,80,40,40,7.4,602.7,22.6
225,onion,80,40,40,7.4,602.7,23.5
226,onion,80,40,40,7.4,602.7,24.4
227,onion,80,40,40,7.4,602.7,25.3
228,onion,80,40,40,7.4,602.7,26.2
229,onion,80,40,40,7.4,602.7,27.1
230,onion,80,40,40,7.4,602.7,28.0
231,onion,80,40,40,7.4,602.7,28.9
232,onion,80,40,40,7.4,602.7,29.8
233,onion,80,40,40,7.4,602.7,30.7
234,onion,80,40,40,7.4,602.7,31.6
235,onion,80,40,40,7.4,602.7,32.5
236,onion,80,40,40,7.4,602.7,33.4
237,onion,80,40,40,7.4,602.7,34.3
238,onion,80,40,40,7.4,602.7,35.2
239,onion,80,40,40,7.4,602.7,36.1
240,onion,80,40,40,6.5,603.6,10.0
241,onion,80,40,40,6.5,603.6,10.9
242,onion,80,40,40,6.5,603.6,11.8
243,onion,80,40,40,6.5,603.6,12.7
244,onion,80,40,40,6.5,603.6,13.6
245,onion,80,40,40,6.5,603.6,14.5
246,onion,80,40,40,6.5,603.6,15.4
247,onion,80,40,40,6.5,603.6,16.3
248,onion,80,40,40,6.5,603.6,17.2
249,onion,80,40,40,6.5,603.6,18.1
250,onion,80,40,40,6.5,603.6,19.0
251,onion,80,40,40,6.5,603.6,19.9
252,onion,80,40,40,6.5,603.6,20.8
253,onion,80,40,40,6.5,603.6,21.7
254,onion,80,40,40,6.5,603.6,22.6
255,onion,80,40,40,6.5,603.6,23.5
256,onion,80,40,40,6.5,603.6,24.4
257,onion,80,40,40,6.5,603.6,25.3
258,onion,80,40,40,6.5,603.6,26.2
259,onion,80,40,40,6.5,603.6,27.1
260,onion,80,40,40,6.5,603.6,28.0
261,onion,80,40,40,6.5,603.6,28.9
262,onion,80,40,40,6.5,603.6,29.8
263,onion,80,40,40,6.5,603.6,30.7
264,onion,80,40,40,6.5,603.6,31.6
265,onion,80,40,40,6.5,603.6,32.5
266,onion,80,40,40,6.5,603.6,33.4
267,onion,80,40,40,6.5,603.6,34.3
268,onion,80,40,40,6.5,603.6,35.2
269,onion,80,40,40,6.5,603.6,36.1
270,onion,80,40,40,7.4,603.6,10.0
271,onion,80,40,40,7.4,603.6,10.9
272,onion,80,40,40,7.4,603.6,11.8
273,onion,80,40,40,7.4,603.6,12.7
274,onion,80,40,40,7.4,603.6,13.6
275,onion,80,40,40,7.4,603.6,14.5
276,onion,80,40,40,7.4,603.6,15.4
277,onion,80,40,40,7.4,603.6,16.3
278,onion,80,40,40,7.4,603.6,17.2
279,onion,80,40,40,7.4,603.6,18.1
280,onion,80,40,40,7.4,603.6,19.0
281,onion,80,40,40,7.4,603.6,19.9
282,onion,80,40,40,7.4,603.6,20.8
283,onion,80,40,40,7.4,603.6,21.7
284,onion,80,40,40,7.4,603.6,22.6
285,onion,80,40,40,7.4,603.6,23.5
286,onion,80,40,40,7.4,603.6,24.4
287,onion,80,40,40,7.4,603.6,25.3
288,onion,80,40,40,7.4,603.6,26.2
289,onion,80,40,40,7.4,603.6,27.1
290,onion,80,40,40,7.4,603.6,28.0
291,onion,80,40,40,7.4,603.6,28.9
292,onion,80,40,40,7.4,603.6,29.8
293,onion,80,40,40,7.4,603.6,30.7
294,onion,80,40,40,7.4,603.6,31.6
295,onion,80,40,40,7.4,603.6,32.5
296,onion,80,40,40,7.4,603.6,33.4
297,onion,80,40,40,7.4,603.6,34.3
298,onion,80,40,40,7.4,603.6,35.2
299,onion,80,40,40,7.4,603.6,36.1
300,onion,80,40,40,6.5,604.5,10.0
301,onion,80,40,40,6.5,604.5,10.9
302,onion,80,40,40,6.5,604.5,11.8
303,onion,80,40,40,6.5,604.5,12.7
304,onion,80,40,40,6.5,604.5,13.6
305,onion,80,40,40,6.5,604.5,14.5
306,onion,80,40,40,6.5,604.5,15.4
307,onion,80,40,40,6.5,604.5,16.3
308,onion,80,40,40,6.5,604.5,17.2
309,onion,80,40,40,6.5,604.5,18.1
310,onion,80,40,40,6.5,604.5,19.0
311,onion,80,40,40,6.5,604.5,19.9
312,onion,80,40,40,6.5,604.5,20.8
313,onion,80,40,40,6.5,604.5,21.7
314,onion,80,40,40,6.5,604.5,22.6
315,onion,80,40,40,6.5,604.5,23.5
316,onion,80,40,40,6.5,604.5,24.4
317,onion,80,40,40,6.5,604.5,25.3
318,onion,80,40,40,6.5,604.5,26.2
319,onion,80,40,40,6.5,604.5,27.1
320,onion,80,40,40,6.5,604.5,28.0
321,onion,80,40,40,6.5,604.5,28.9
322,onion,80,40,40,6.5,604.5,29.8
323,onion,80,40,40,6.5,604.5,30.7
324,onion,80,40,40,6.5,604.5,31.6
325,onion,80,40,40,6.5,604.5,32.5
326,onion,80,40,40,6.5,604.5,33.4
327,onion,80,40,40,6.5,604.5,34.3
328,onion,80,40,40,6.5,604.5,35.2
329,onion,80,40,40,6.5,604.5,36.1
330,onion,80,40,40,7.4,604.5,10.0
331,onion,80,40,40,7.4,604.5,10.9
332,onion,80,40,40,7.4,604.5,11.8
333,onion,80,40,40,7.4,604.5,12.7
334,onion,80,40,40,7.4,604.5,13.6
335,onion,80,40,40,7.4,604.5,14.5
336,onion,80,40,40,7.4,604.5,15.4
337,onion,80,40,40,7.4,604.5,16.3
338,onion,80,40,40,7.4,604.5,17.2
339,onion,80,40,40,7.4,604.5,18.1
340,onion,80,40,40,7.4,604.5,19.0
341,onion,80,40,40,7.4,604.5,19.9
342,onion,80,40,40,7.4,604.5,20.8
343,onion,80,40,40,7.4,604.5,21.7
344,onion,80,40,40,7.4,604.5,22.6
345,onion,80,40,40,7.4,604.5,23.5
346,onion,80,40,40,7.4,604.5,24.4
347,onion,80,40,40,7.4,604.5,25.3
348,onion,80,40,40,7.4,604.5,26.2
349,onion,80,40,40,7.4,604.5,27.1
350,onion,80,40,40,7.4,604.5,28.0
351,onion,80,40,40,7.4,604.5,28.9
352,onion,80,40,40,7.4,604.5,29.8
353,onion,80,40,40,7.4,604.5,30.7
354,onion,80,40,40,7.4,604.5,31.6
355,onion,80,40,40,7.4,604.5,32.5
356,onion,80,40,40,7.4,604.5,33.4
357,onion,80,40,40,7.4,604.5,34.3
358,onion,80,40,40,7.4,604.5,35.2
359,onion,80,40,40,7.4,604.5,36.1
360,onion,80,40,40,6.5,605.4,10.0
361,onion,80,40,40,6.5,605.4,10.9
362,onion,80,40,40,6.5,605.4,11.8
363,onion,80,40,40,6.5,605.4,12.7
364,onion,80,40,40,6.5,605.4,13.6
365,onion,80,40,40,6.5,605.4,14.5
366,onion,80,40,40,6.5,605.4,15.4
367,onion,80,40,40,6.5,605.4,16.3
368,onion,80,40,40,6.5,605.4,17.2
369,onion,80,40,40,6.5,605.4,18.1
370,onion,80,40,40,6.5,605.4,19.0
371,onion,80,40,40,6.5,605.4,19.9
372,onion,80,40,40,6.5,605.4,20.8
373,onion,80,40,40,6.5,605.4,21.7
374,onion,80,40,40,6.5,605.4,22.6
375,onion,80,40,40,6.5,605.4,23.5
376,onion,80,40,40,6.5,605.4,24.4
377,onion,80,40,40,6.5,605.4,25.3
378,onion,80,40,40,6.5,605.4,26.2
379,onion,80,40,40,6.5,605.4,27.1
380,onion,80,40,40,6.5,605.4,28.0
381,onion,80,40,40,6.5,605.4,28.9
382,onion,80,40,40,6.5,605.4,29.8
383,onion,80,40,40,6.5,605.4,30.7
384,onion,80,40,40,6.5,605.4,31.6
385,onion,80,40,40,6.5,605.4,32.5
386,onion,80,40,40,6.5,605.4,33.4
387,onion,80,40,40,6.5,605.4,34.3
388,onion,80,40,40,6.5,605.4,35.2
389,onion,80,40,40,6.5,605.4,36.1
390,onion,80,40,40,7.4,605.4,10.0
391,onion,80,40,40,7.4,605.4,10.9
392,onion,80,40,40,7.4,605.4,11.8
393,onion,80,40,40,7.4,605.4,12.7
394,onion,80,40,40,7.4,605.4,13.6
395,onion,80,40,40,7.4,605.4,14.5
396,onion,80,40,40,7.4,605.4,15.4
397,onion,80,40,40,7.4,605.4,16.3
398,onion,80,40,40,7.4,605.4,17.2
399,onion,80,40,40,7.4,605.4,18.1
400,onion,80,40,40,7.4,605.4,19.0
401,onion,80,40,40,7.4,605.4,19.9
402,onion,80,40,40,7.4,605.4,20.8
403,onion,80,40,40,7.4,605.4,21.7
404,onion,80,40,40,7.4,605.4,22.6
405,onion,80,40,40,7.4,605.4,23.5
406,onion,80,40,40,7.4,605.4,24.4
407,onion,80,40,40,7.4,605.4,25.3
408,onion,80,40,40,7.4,605.4,26.2
409,onion,80,40,40,7.4,605.4,27.1
410,onion,80,40,40,7.4,605.4,28.0
411,onion,80,40,40,7.4,605.4,28.9
412,onion,80,40,40,7.4,605.4,29.8
413,onion,80,40,40,7.4,605.4,30.7
414,onion,80,40,40,7.4,605.4,31.6
415,onion,80,40,40,7.4,605.4,32.5
416,onion,80,40,40,7.4,605.4,33.4
417,onion,80,40,40,7.4,605.4,34.3
418,onion,80,40,40,7.4,605.4,35.2
419,onion,80,40,40,7.4,605.4,36.1
420,onion,80,40,40,6.5,606.3,10.0
421,onion,80,40,40,6.5,606.3,10.9
422,onion,80,40,40,6.5,606.3,11.8
423,onion,80,40,40,6.5,606.3,12.7
424,onion,80,40,40,6.5,606.3,13.6
425,onion,80,40,40,6.5,606.3,14.5
426,onion,80,40,40,6.5,606.3,15.4
427,onion,80,40,40,6.5,606.3,16.3
428,onion,80,40,40,6.5,606.3,17.2
429,onion,80,40,40,6.5,606.3,18.1
430,onion,80,40,40,6.5,606.3,19.0
431,onion,80,40,40,6.5,606.3,19.9
432,onion,80,40,40,6.5,606.3,20.8
433,onion,80,40,40,6.5,606.3,21.7
434,onion,80,40,40,6.5,606.3,22.6
435,onion,80,40,40,6.5,606.3,23.5
436,onion,80,40,40,6.5,606.3,24.4
437,onion,80,40,40,6.5,606.3,25.3
438,onion,80,40,40,6.5,606.3,26.2
439,onion,80,40,40,6.5,606.3,27.1
440,onion,80,40,40,6.5,606.3,28.0
441,onion,80,40,40,6.5,606.3,28.9
442,onion,80,40,40,6.5,606.3,29.8
443,onion,80,40,40,6.5,606.3,30.7
444,onion,80,40,40,6.5,606.3,31.6
445,onion,80,40,40,6.5,606.3,32.5
446,onion,80,40,40,6.5,606.3,33.4
447,onion,80,40,40,6.5,606.3,34.3
448,onion,80,40,40,6.5,606.3,35.2
449,onion,80,40,40,6.5,606.3,36.1
450,onion,80,40,40,7.4,606.3,10.0
451,onion,80,40,40,7.4,606.3,10.9
452,onion,80,40,40,7.4,606.3,11.8
453,onion,80,40,40,7.4,606.3,12.7
454,onion,80,40,40,7.4,606.3,13.6
455,onion,80,40,40,7.4,606.3,14.5
456,onion,80,40,40,7.4,606.3,15.4
457,onion,80,40,40,7.4,606.3,16.3
458,onion,80,40,40,7.4,606.3,17.2
459,onion,80,40,40,7.4,606.3,18.1
460,onion,80,40,40,7.4,606.3,19.0
461,onion,80,40,40,7.4,606.3,19.9
462,onion,80,40,40,7.4,606.3,20.8
463,onion,80,40,40,7.4,606.3,21.7
464,onion,80,40,40,7.4,606.3,22.6
465,onion,80,40,40,7.4,606.3,23.5
466,onion,80,40,40,7.4,606.3,24.4
467,onion,80,40,40,7.4,606.3,25.3
468,onion,80,40,40,7.4,606.3,26.2
469,onion,80,40,40,7.4,606.3,27.1
470,onion,80,40,40,7.4,606.3,28.0
471,onion,80,40,40,7.4,606.3,28.9
472,onion,80,40,40,7.4,606.3,29.8
473,onion,80,40,40,7.4,606.3,30.7
474,onion,80,40,40,7.4,606.3,31.6
475,onion,80,40,40,7.4,606.3,32.5
476,onion,80,40,40,7.4,606.3,33.4
477,onion,80,40,40,7.4,606.3,34.3
478,onion,80,40,40,7.4,606.3,35.2
479,onion,80,40,40,7.4,606.3,36.1
480,onion,80,40,40,6.5,607.2,10.0
481,onion,80,40,40,6.5,607.2,10.9
482,onion,80,40,40,6.5,607.2,11.8
483,onion,80,40,40,6.5,607.2,12.7
484,onion,80,40,40,6.5,607.2,13.6
485,onion,80,40,40,6.5,607.2,14.5
486,onion,80,40,40,6.5,607.2,15.4
487,onion,80,40,40,6.5,607.2,16.3
488,onion,80,40,40,6.5,607.2,17.2
489,onion,80,40,40,6.5,607.2,18.1
490,onion,80,40,40,6.5,607.2,19.0
491,onion,80,40,40,6.5,607.2,19.9
492,onion,80,40,40,6.5,607.2,20.8
493,onion,80,40,40,6.5,607.2,21.7
494,onion,80,40,40,6.5,607.2,22.6
495,onion,80,40,40,6.5,607.2,23.5
496,onion,80,40,40,6.5,607.2,24.4
497,onion,80,40,40,6.5,607.2,25.3
498,onion,80,40,40,6.5,607.2,26.2
499,onion,80,40,40,6.5,607.2,27.1
500,onion,80,40,40,6.5,607.2,28.0
501,onion,80,40,40,6.5,607.2,28.9
502,onion,80,40,40,6.5,607.2,29.8
503,onion,80,40,40,6.5,607.2,30.7
504,onion,80,40,40,6.5,607.2,31.6
505,onion,80,40,40,6.5,607.2,32.5
506,onion,80,40,40,6.5,607.2,33.4
507,onion,80,40,40,6.5,607.2,34.3
508,onion,80,40,40,6.5,607.2,35.2
509,onion,80,40,40,6.5,607.2,36.1
510,onion,80,40,40,7.4,607.2,10.0
511,onion,80,40,40,7.4,607.2,10.9
512,onion,80,40,40,7.4,607.2,11.8
513,onion,80,40,40,7.4,607.2,12.7
514,onion,80,40,40,7.4,607.2,13.6
515,onion,80,40,40,7.4,607.2,14.5
516,onion,80,40,40,7.4,607.2,15.4
517,onion,80,40,40,7.4,607.2,16.3
518,onion,80,40,40,7.4,607.2,17.2
519,onion,80,40,40,7.4,607.2,18.1
520,onion,80,40,40,7.4,607.2,19.0
521,onion,80,40,40,7.4,607.2,19.9
522,onion,80,40,40,7.4,607.2,20.8
523,onion,80,40,40,7.4,607.2,21.7
524,onion,80,40,40,7.4,607.2,22.6
525,onion,80,40,40,7.4,607.2,23.5
526,onion,80,40,40,7.4,607.2,24.4
527,onion,80,40,40,7.4,607.2,25.3
528,onion,80,40,40,7.4,607.2,26.2
529,onion,80,40,40,7.4,607.2,27.1
530,onion,80,40,40,7.4,607.2,28.0
531,onion,80,40,40,7.4,607.2,28.9
532,onion,80,40,40,7.4,607.2,29.8
533,onion,80,40,40,7.4,607.2,30.7
534,onion,80,40,40,7.4,607.2,31.6
535,onion,80,40,40,7.4,607.2,32.5
536,onion,80,40,40,7.4,607.2,33.4
537,onion,80,40,40,7.4,607.2,34.3
538,onion,80,40,40,7.4,607.2,35.2
539,onion,80,40,40,7.4,607.2,36.1
540,onion,80,40,40,6.5,608.1,10.0
541,onion,80,40,40,6.5,608.1,10.9
542,onion,80,40,40,6.5,608.1,11.8
543,onion,80,40,40,6.5,608.1,12.7
544,onion,80,40,40,6.5,608.1,13.6
545,onion,80,40,40,6.5,608.1,14.5
546,onion,80,40,40,6.5,608.1,15.4
547,onion,80,40,40,6.5,608.1,16.3
548,onion,80,40,40,6.5,608.1,17.2
549,onion,80,40,40,6.5,608.1,18.1
550,onion,80,40,40,6.5,608.1,19.0
551,onion,80,40,40,6.5,608.1,19.9
552,onion,80,40,40,6.5,608.1,20.8
553,onion,80,40,40,6.5,608.1,21.7
554,onion,80,40,40,6.5,608.1,22.6
555,onion,80,40,40,6.5,608.1,23.5
556,onion,80,40,40,6.5,608.1,24.4
557,onion,80,40,40,6.5,608.1,25.3
558,onion,80,40,40,6.5,608.1,26.2
559,onion,80,40,40,6.5,608.1,27.1
560,onion,80,40,40,6.5,608.1,28.0
561,onion,80,40,40,6.5,608.1,28.9
562,onion,80,40,40,6.5,608.1,29.8
563,onion,80,40,40,6.5,608.1,30.7
564,onion,80,40,40,6.5,608.1,31.6
565,onion,80,40,40,6.5,608.1,32.5
566,onion,80,40,40,6.5,608.1,33.4
567,onion,80,40,40,6.5,608.1,34.3
568,onion,80,40,40,6.5,608.1,35.2
569,onion,80,40,40,6.5,608.1,36.1
570,onion,80,40,40,7.4,608.1,10.0
571,onion,80,40,40,7.4,608.1,10.9
572,onion,80,40,40,7.4,608.1,11.8
573,onion,80,40,40,7.4,608.1,12.7
574,onion,80,40,40,7.4,608.1,13.6
575,onion,80,40,40,7.4,608.1,14.5
576,onion,80,40,40,7.4,608.1,15.4
577,onion,80,40,40,7.4,608.1,16.3
578,onion,80,40,40,7.4,608.1,17.2
579,onion,80,40,40,7.4,608.1,18.1
580,onion,80,40,40,7.4,608.1,19.0
581,onion,80,40,40,7.4,608.1,19.9
582,onion,80,40,40,7.4,608.1,20.8
583,onion,80,40,40,7.4,608.1,21.7
584,onion,80,40,40,7.4,608.1,22.6
585,onion,80,40,40,7.4,608.1,23.5
586,onion,80,40,40,7.4,608.1,24.4
587,onion,80,40,40,7.4,608.1,25.3
588,onion,80,40,40,7.4,608.1,26.2
589,onion,80,40,40,7.4,608.1,27.1
590,onion,80,40,40,7.4,608.1,28.0
591,onion,80,40,40,7.4,608.1,28.9
592,onion,80,40,40,7.4,608.1,29.8
593,onion,80,40,40,7.4,608.1,30.7
594,onion,80,40,40,7.4,608.1,31.6
595,onion,80,40,40,7.4,608.1,32.5
596,onion,80,40,40,7.4,608.1,33.4
597,onion,80,40,40,7.4,608.1,34.3
598,onion,80,40,40,7.4,608.1,35.2
599,onion,80,40,40,7.4,608.1,36.1
600,onion,80,40,40,6.5,609.0,10.0
601,onion,80,40,40,6.5,609.0,10.9
602,onion,80,40,40,6.5,609.0,11.8
603,onion,80,40,40,6.5,609.0,12.7
604,onion,80,40,40,6.5,609.0,13.6
605,onion,80,40,40,6.5,609.0,14.5
