,Plant,N,P,K,pH,Rainfall,Temperature
217,laituce,150,50,150,7.8,701.8,25.3
218,laituce,150,50,150,7.8,701.8,26.2
219,laituce,150,50,150,7.8,701.8,27.1
220,laituce,150,50,150,7.8,701.8,28.0
221,laituce,150,50,150,7.8,701.8,28.9
222,laituce,150,50,150,7.8,701.8,29.8
223,laituce,150,50,150,7.8,701.8,30.7
224,laituce,150,50,150,7.8,701.8,31.6
225,laituce,150,50,150,6.0,702.7,10.0
226,laituce,150,50,150,6.0,702.7,10.9
227,laituce,150,50,150,6.0,702.7,11.8
228,laituce,150,50,150,6.0,702.7,12.7
229,laituce,150,50,150,6.0,702.7,13.6
230,laituce,150,50,150,6.0,702.7,14.5
231,laituce,150,50,150,6.0,702.7,15.4
232,laituce,150,50,150,6.0,702.7,16.3
233,laituce,150,50,150,6.0,702.7,17.2
234,laituce,150,50,150,6.0,702.7,18.1
235,laituce,150,50,150,6.0,702.7,19.0
236,laituce,150,50,150,6.0,702.7,19.9
237,laituce,150,50,150,6.0,702.7,20.8
238,laituce,150,50,150,6.0,702.7,21.7
239,laituce,150,50,150,6.0,702.7,22.6
240,laituce,150,50,150,6.0,702.7,23.5
241,laituce,150,50,150,6.0,702.7,24.4
242,laituce,150,50,150,6.0,702.7,25.3
243,laituce,150,50,150,6.0,702.7,26.2
244,laituce,150,50,150,6.0,702.7,27.1
245,laituce,150,50,150,6.0,702.7,28.0
246,laituce,150,50,150,6.0,702.7,28.9
247,laituce,150,50,150,6.0,702.7,29.8
248,laituce,150,50,150,6.0,702.7,30.7
249,laituce,150,50,150,6.0,702.7,31.6
250,laituce,150,50,150,6.9,702.7,10.0
251,laituce,150,50,150,6.9,702.7,10.9
252,laituce,150,50,150,6.9,702.7,11.8
253,laituce,150,50,150,6.9,702.7,12.7
254,laituce,150,50,150,6.9,702.7,13.6
255,laituce,150,50,150,6.9,702.7,14.5
256,laituce,150,50,150,6.9,702.7,15.4
257,laituce,150,50,150,6.9,702.7,16.3
258,laituce,150,50,150,6.9,702.7,17.2
259,laituce,150,50,150,6.9,702.7,18.1
260,laituce,150,50,150,6.9,702.7,19.0
261,laituce,150,50,150,6.9,702.7,19.9
262,laituce,150,50,150,6.9,702.7,20.8
263,laituce,150,50,150,6.9,702.7,21.7
264,laituce,150,50,150,6.9,702.7,22.6
265,laituce,150,50,150,6.9,702.7,23.5
266,laituce,150,50,150,6.9,702.7,24.4
267,laituce,150,50,150,6.9,702.7,25.3
268,laituce,150,50,150,6.9,702.7,26.2
269,laituce,150,50,150,6.9,702.7,27.1
270,laituce,150,50,150,6.9,702.7,28.0
271,laituce,150,50,150,6.9,702.7,28.9
272,laituce,150,50,150,6.9,702.7,29.8
273,laituce,150,50,150,6.9,702.7,30.7
274,laituce,150,50,150,6.9,702.7,31.6
275,laituce,150,50,150,7.8,702.7,10.0
276,laituce,150,50,150,7.8,702.7,10.9
277,laituce,150,50,150,7.8,702.7,11.8
278,laituce,150,50,150,7.8,702.7,12.7
279,laituce,150,50,150,7.8,702.7,13.6
280,laituce,150,50,150,7.8,702.7,14.5
281,laituce,150,50,150,7.8,702.7,15.4
282,laituce,150,50,150,7.8,702.7,16.3
283,laituce,150,50,150,7.8,702.7,17.2
284,laituce,150,50,150,7.8,702.7,18.1
285,laituce,150,50,150,7.8,702.7,19.0
286,laituce,150,50,150,7.8,702.7,19.9
287,laituce,150,50,150,7.8,702.7,20.8
288,laituce,150,50,150,7.8,702.7,21.7
289,laituce,150,50,150,7.8,702.7,22.6
290,laituce,150,50,150,7.8,702.7,23.5
291,laituce,150,50,150,7.8,702.7,24.4
292,laituce,150,50,150,7.8,702.7,25.3
293,laituce,150,50,150,7.8,702.7,26.2
294,laituce,150,50,150,7.8,702.7,27.1
295,laituce,150,50,150,7.8,702.7,28.0
296,laituce,150,50,150,7.8,702.7,28.9
297,laituce,150,50,150,7.8,702.7,29.8
298,laituce,150,50,150,7.8,702.7,30.7
299,laituce,150,50,150,7.8,702.7,31.6
300,laituce,150,50,150,6.0,703.6,10.0
301,laituce,150,50,150,6.0,703.6,10.9
302,laituce,150,50,150,6.0,703.6,11.8
303,laituce,150,50,150,6.0,703.6,12.7
304,laituce,150,50,150,6.0,703.6,13.6
305,laituce,150,50,150,6.0,703.6,14.5
306,laituce,150,50,150,6.0,703.6,15.4
307,laituce,150,50,150,6.0,703.6,16.3
308,laituce,150,50,150,6.0,703.6,17.2
309,laituce,150,50,150,6.0,703.6,18.1
310,laituce,150,50,150,6.0,703.6,19.0
311,laituce,150,50,150,6.0,703.6,19.9
312,laituce,150,50,150,6.0,703.6,20.8
313,laituce,150,50,150,6.0,703.6,21.7
314,laituce,150,50,150,6.0,703.6,22.6
315,laituce,150,50,150,6.0,703.6,23.5
316,laituce,150,50,150,6.0,703.6,24.4
317,laituce,150,50,150,6.0,703.6,25.3
318,laituce,150,50,150,6.0,703.6,26.2
319,laituce,150,50,150,6.0,703.6,27.1
320,laituce,150,50,150,6.0,703.6,28.0
321,laituce,150,50,150,6.0,703.6,28.9
322,laituce,150,50,150,6.0,703.6,29.8
323,laituce,150,50,150,6.0,703.6,30.7
324,laituce,150,50,150,6.0,703.6,31.6
325,laituce,150,50,150,6.9,703.6,10.0
326,laituce,150,50,150,6.9,703.6,10.9
327,laituce,150,50,150,6.9,703.6,11.8
328,laituce,150,50,150,6.9,703.6,12.7
329,laituce,150,50,150,6.9,703.6,13.6
330,laituce,150,50,150,6.9,703.6,14.5
331,laituce,150,50,150,6.9,703.6,15.4
332,laituce,150,50,150,6.9,703.6,16.3
333,laituce,150,50,150,6.9,703.6,17.2
334,laituce,150,50,150,6.9,703.6,18.1
335,laituce,150,50,150,6.9,703.6,19.0
336,laituce,150,50,150,6.9,703.6,19.9
337,laituce,150,50,150,6.9,703.6,20.8
338,laituce,150,50,150,6.9,703.6,21.7
339,laituce,150,50,150,6.9,703.6,22.6
340,laituce,150,50,150,6.9,703.6,23.5
341,laituce,150,50,150,6.9,703.6,24.4
342,laituce,150,50,150,6.9,703.6,25.3
343,laituce,150,50,150,6.9,703.6,26.2
344,laituce,150,50,150,6.9,703.6,27.1
345,laituce,150,50,150,6.9,703.6,28.0
346,laituce,150,50,150,6.9,703.6,28.9
347,laituce,150,50,150,6.9,703.6,29.8
348,laituce,150,50,150,6.9,703.6,30.7
349,laituce,150,50,150,6.9,703.6,31.6
350,laituce,150,50,150,7.8,703.6,10.0
351,laituce,150,50,150,7.8,703.6,10.9
352,laituce,150,50,150,7.8,703.6,11.8
353,laituce,150,50,150,7.8,703.6,12.7
354,laituce,150,50,150,7.8,703.6,13.6
355,laituce,150,50,150,7.8,703.6,14.5
356,laituce,150,50,150,7.8,703.6,15.4
357,laituce,150,50,150,7.8,703.6,16.3
358,laituce,150,50,150,7.8,703.6,17.2
359,laituce,150,50,150,7.8,703.6,18.1
360,laituce,150,50,150,7.8,703.6,19.0
361,laituce,150,50,150,7.8,703.6,19.9
362,laituce,150,50,150,7.8,703.6,20.8
363,laituce,150,50,150,7.8,703.6,21.7
364,laituce,150,50,150,7.8,703.6,22.6
365,laituce,150,50,150,7.8,703.6,23.5
366,laituce,150,50,150,7.8,703.6,24.4
367,laituce,150,50,150,7.8,703.6,25.3
368,laituce,150,50,150,7.8,703.6,26.2
369,laituce,150,50,150,7.8,703.6,27.1
370,laituce,150,50,150,7.8,703.6,28.0
371,laituce,150,50,150,7.8,703.6,28.9
372,laituce,150,50,150,7.8,703.6,29.8
373,laituce,150,50,150,7.8,703.6,30.7
374,laituce,150,50,150,7.8,703.6,31.6
375,laituce,150,50,150,6.0,704.5,10.0
376,laituce,150,50,150,6.0,704.5,10.9
377,laituce,150,50,150,6.0,704.5,11.8
378,laituce,150,50,150,6.0,704.5,12.7
379,laituce,150,50,150,6.0,704.5,13.6
380,laituce,150,50,150,6.0,704.5,14.5
381,laituce,150,50,150,6.0,704.5,15.4
382,laituce,150,50,150,6.0,704.5,16.3
383,laituce,150,50,150,6.0,704.5,17.2
384,laituce,150,50,150,6.0,704.5,18.1
385,laituce,150,50,150,6.0,704.5,19.0
386,laituce,150,50,150,6.0,704.5,19.9
387,laituce,150,50,150,6.0,704.5,20.8
388,laituce,150,50,150,6.0,704.5,21.7
389,laituce,150,50,150,6.0,704.5,22.6
390,laituce,150,50,150,6.0,704.5,23.5
391,laituce,150,50,150,6.0,704.5,24.4
392,laituce,150,50,150,6.0,704.5,25.3
393,laituce,150,50,150,6.0,704.5,26.2
394,laituce,150,50,150,6.0,704.5,27.1
395,laituce,150,50,150,6.0,704.5,28.0
396,laituce,150,50,150,6.0,704.5,28.9
397,laituce,150,50,150,6.0,704.5,29.8
398,laituce,150,50,150,6.0,704.5,30.7
399,laituce,150,50,150,6.0,704.5,31.6
400,laituce,150,50,150,6.9,704.5,10.0
401,laituce,150,50,150,6.9,704.5,10.9
402,laituce,150,50,150,6.9,704.5,11.8
403,laituce,150,50,150,6.9,704.5,12.7
404,laituce,150,50,150,6.9,704.5,13.6
405,laituce,150,50,150,6.9,704.5,14.5
406,laituce,150,50,150,6.9,704.5,15.4
407,laituce,150,50,150,6.9,704.5,16.3
408,laituce,150,50,150,6.9,704.5,17.2
409,laituce,150,50,150,6.9,704.5,18.1
410,laituce,150,50,150,6.9,704.5,19.0
411,laituce,150,50,150,6.9,704.5,19.9
412,laituce,150,50,150,6.9,704.5,20.8
413,laituce,150,50,150,6.9,704.5,21.7
414,laituce,150,50,150,6.9,704.5,22.6
415,laituce,150,50,150,6.9,704.5,23.5
416,laituce,150,50,150,6.9,704.5,24.4
417,laituce,150,50,150,6.9,704.5,25.3
418,laituce,150,50,150,6.9,704.5,26.2
419,laituce,150,50,150,6.9,704.5,27.1
420,laituce,150,50,150,6.9,704.5,28.0
421,laituce,150,50,150,6.9,704.5,28.9
422,laituce,150,50,150,6.9,704.5,29.8
423,laituce,150,50,150,6.9,704.5,30.7
424,laituce,150,50,150,6.9,704.5,31.6
425,laituce,150,50,150,7.8,704.5,10.0
426,laituce,150,50,150,7.8,704.5,10.9
427,laituce,150,50,150,7.8,704.5,11.8
428,laituce,150,50,150,7.8,704.5,12.7
429,laituce,150,50,150,7.8,704.5,13.6
430,laituce,150,50,150,7.8,704.5,14.5
431,laituce,150,50,150,7.8,704.5,15.4
432,laituce,150,50,150,7.8,704.5,16.3
433,laituce,150,50,150,7.8,704.5,17.2
434,laituce,150,50,150,7.8,704.5,18.1
435,laituce,150,50,150,7.8,704.5,19.0
436,laituce,150,50,150,7.8,704.5,19.9
437,laituce,150,50,150,7.8,704.5,20.8
438,laituce,150,50,150,7.8,704.5,21.7
439,laituce,150,50,150,7.8,704.5,22.6
440,laituce,150,50,150,7.8,704.5,23.5
441,laituce,150,50,150,7.8,704.5,24.4
442,laituce,150,50,150,7.8,704.5,25.3
443,laituce,150,50,150,7.8,704.5,26.2
444,laituce,150,50,150,7.8,704.5,27.1
445,laituce,150,50,150,7.8,704.5,28.0
446,laituce,150,50,150,7.8,704.5,28.9
447,laituce,150,50,150,7.8,704.5,29.8
448,laituce,150,50,150,7.8,704.5,30.7
449,laituce,150,50,150,7.8,704.5,31.6
450,laituce,150,50,150,6.0,705.4,10.0
451,laituce,150,50,150,6.0,705.4,10.9
452,laituce,150,50,150,6.0,705.4,11.8
453,laituce,150,50,150,6.0,705.4,12.7
454,laituce,150,50,150,6.0,705.4,13.6
455,laituce,150,50,150,6.0,705.4,14.5
456,laituce,150,50,150,6.0,705.4,15.4
457,laituce,150,50,150,6.0,705.4,16.3
458,laituce,150,50,150,6.0,705.4,17.2
459,laituce,150,50,150,6.0,705.4,18.1
460,laituce,150,50,150,6.0,705.4,19.0
461,laituce,150,50,150,6.0,705.4,19.9
462,laituce,150,50,150,6.0,705.4,20.8
463,laituce,150,50,150,6.0,705.4,21.7
464,laituce,150,50,150,6.0,705.4,22.6
465,laituce,150,50,150,6.0,705.4,23.5
466,laituce,150,50,150,6.0,705.4,24.4
467,laituce,150,50,150,6.0,705.4,25.3
468,laituce,150,50,150,6.0,705.4,26.2
469,laituce,150,50,150,6.0,705.4,27.1
470,laituce,150,50,150,6.0,705.4,28.0
471,laituce,150,50,150,6.0,705.4,28.9
472,laituce,150,50,150,6.0,705.4,29.8
473,laituce,150,50,150,6.0,705.4,30.7
474,laituce,150,50,150,6.0,705.4,31.6
475,laituce,150,50,150,6.9,705.4,10.0
476,laituce,150,50,150,6.9,705.4,10.9
477,laituce,150,50,150,6.9,705.4,11.8
478,laituce,150,50,150,6.9,705.4,12.7
479,laituce,150,50,150,6.9,705.4,13.6
480,laituce,150,50,150,6.9,705.4,14.5
481,laituce,150,50,150,6.9,705.4,15.4
482,laituce,150,50,150,6.9,705.4,16.3
483,laituce,150,50,150,6.9,705.4,17.2
484,laituce,150,50,150,6.9,705.4,18.1
485,laituce,150,50,150,6.9,705.4,19.0
486,laituce,150,50,150,6.9,705.4,19.9
487,laituce,150,50,150,6.9,705.4,20.8
488,laituce,150,50,150,6.9,705.4,21.7
489,laituce,150,50,150,6.9,705.4,22.6
490,laituce,150,50,150,6.9,705.4,23.5
491,laituce,150,50,150,6.9,705.4,24.4
492,laituce,150,50,150,6.9,705.4,25.3
493,laituce,150,50,150,6.9,705.4,26.2
494,laituce,150,50,150,6.9,705.4,27.1
495,laituce,150,50,150,6.9,705.4,28.0
496,laituce,150,50,150,6.9,705.4,28.9
497,laituce,150,50,150,6.9,705.4,29.8
498,laituce,150,50,150,6.9,705.4,30.7
499,laituce,150,50,150,6.9,705.4,31.6
500,laituce,150,50,150,7.8,705.4,10.0
501,laituce,150,50,150,7.8,705.4,10.9
502,laituce,150,50,150,7.8,705.4,11.8
503,laituce,150,50,150,7.8,705.4,12.7
504,laituce,150,50,150,7.8,705.4,13.6
505,laituce,150,50,150,7.8,705.4,14.5
506,laituce,150,50,150,7.8,705.4,15.4
507,laituce,150,50,150,7.8,705.4,16.3
508,laituce,150,50,150,7.8,705.4,17.2
509,laituce,150,50,150,7.8,705.4,18.1
510,laituce,150,50,150,7.8,705.4,19.0
511,laituce,150,50,150,7.8,705.4,19.9
512,laituce,150,50,150,7.8,705.4,20.8
513,laituce,150,50,150,7.8,705.4,21.7
514,laituce,150,50,150,7.8,705.4,22.6
515,laituce,150,50,150,7.8,705.4,23.5
516,laituce,150,50,150,7.8,705.4,24.4
517,laituce,150,50,150,7.8,705.4,25.3
518,laituce,150,50,150,7.8,705.4,26.2
519,laituce,150,50,150,7.8,705.4,27.1
520,laituce,150,50,150,7.8,705.4,28.0
521,laituce,150,50,150,7.8,705.4,28.9
522,laituce,150,50,150,7.8,705.4,29.8
523,laituce,150,50,150,7.8,705.4,30.7
524,laituce,150,50,150,7.8,705.4,31.6
525,laituce,150,50,150,6.0,706.3,10.0
526,laituce,150,50,150,6.0,706.3,10.9
527,laituce,150,50,150,6.0,706.3,11.8
528,laituce,150,50,150,6.0,706.3,12.7
529,laituce,150,50,150,6.0,706.3,13.6
530,laituce,150,50,150,6.0,706.3,14.5
531,laituce,150,50,150,6.0,706.3,15.4
532,laituce,150,50,150,6.0,706.3,16.3
533,laituce,150,50,150,6.0,706.3,17.2
534,laituce,150,50,150,6.0,706.3,18.1
535,laituce,150,50,150,6.0,706.3,19.0
536,laituce,150,50,150,6.0,706.3,19.9
537,laituce,150,50,150,6.0,706.3,20.8
538,laituce,150,50,150,6.0,706.3,21.7
539,laituce,150,50,150,6.0,706.3,22.6
540,laituce,150,50,150,6.0,706.3,23.5
541,laituce,150,50,150,6.0,706.3,24.4
542,laituce,150,50,150,6.0,706.3,25.3
543,laituce,150,50,150,6.0,706.3,26.2
544,laituce,150,50,150,6.0,706.3,27.1
545,laituce,150,50,150,6.0,706.3,28.0
546,laituce,150,50,150,6.0,706.3,28.9
547,laituce,150,50,150,6.0,706.3,29.8
548,laituce,150,50,150,6.0,706.3,30.7
549,laituce,150,50,150,6.0,706.3,31.6
550,laituce,150,50,150,6.9,706.3,10.0
551,laituce,150,50,150,6.9,706.3,10.9
552,laituce,150,50,150,6.9,706.3,11.8
553,laituce,150,50,150,6.9,706.3,12.7
554,laituce,150,50,150,6.9,706.3,13.6
555,laituce,150,50,150,6.9,706.3,14.5
556,laituce,150,50,150,6.9,706.3,15.4
557,laituce,150,50,150,6.9,706.3,16.3
558,laituce,150,50,150,6.9,706.3,17.2
559,laituce,150,50,150,6.9,706.3,18.1
560,laituce,150,50,150,6.9,706.3,19.0
561,laituce,150,50,150,6.9,706.3,19.9
562,laituce,150,50,150,6.9,706.3,20.8
563,laituce,150,50,150,6.9,706.3,21.7
564,laituce,150,50,150,6.9,706.3,22.6
565,laituce,150,50,150,6.9,706.3,23.5
566,laituce,150,50,150,6.9,706.3,24.4
567,laituce,150,50,150,6.9,706.3,25.3
568,laituce,150,50,150,6.9,706.3,26.2
569,laituce,150,50,150,6.9,706.3,27.1
570,laituce,150,50,150,6.9,706.3,28.0
571,laituce,150,50,150,6.9,706.3,28.9
572,laituce,150,50,150,6.9,706.3,29.8
573,laituce,150,50,150,6.9,706.3,30.7
574,laituce,150,50,150,6.9,706.3,31.6
575,laituce,150,50,150,7.8,706.3,10.0
576,laituce,150,50,150,7.8,706.3,10.9
577,laituce,150,50,150,7.8,706.3,11.8
578,laituce,150,50,150,7.8,706.3,12.7
579,laituce,150,50,150,7.8,706.3,13.6
580,laituce,150,50,150,7.8,706.3,14.5
