,Plant,N,P,K,pH,Rainfall,Temperature
432,cassava,60,30,60,5.0,508.1,23.0
433,cassava,60,30,60,5.0,508.1,23.9
434,cassava,60,30,60,5.0,508.1,24.8
435,cassava,60,30,60,5.0,508.1,25.7
436,cassava,60,30,60,5.0,508.1,26.6
437,cassava,60,30,60,5.0,508.1,27.5
438,cassava,60,30,60,5.0,508.1,28.4
439,cassava,60,30,60,5.0,508.1,29.3
440,cassava,60,30,60,5.0,508.1,30.2
441,cassava,60,30,60,5.0,508.1,31.1
442,cassava,60,30,60,5.0,508.1,32.0
443,cassava,60,30,60,5.0,508.1,32.9
444,cassava,60,30,60,5.0,508.1,33.8
445,cassava,60,30,60,5.0,508.1,34.7
446,cassava,60,30,60,5.0,508.1,35.6
447,cassava,60,30,60,5.0,508.1,36.5
448,cassava,60,30,60,5.9,508.1,23.0
449,cassava,60,30,60,5.9,508.1,23.9
450,cassava,60,30,60,5.9,508.1,24.8
451,cassava,60,30,60,5.9,508.1,25.7
452,cassava,60,30,60,5.9,508.1,26.6
453,cassava,60,30,60,5.9,508.1,27.5
454,cassava,60,30,60,5.9,508.1,28.4
455,cassava,60,30,60,5.9,508.1,29.3
456,cassava,60,30,60,5.9,508.1,30.2
457,cassava,60,30,60,5.9,508.1,31.1
458,cassava,60,30,60,5.9,508.1,32.0
459,cassava,60,30,60,5.9,508.1,32.9
460,cassava,60,30,60,5.9,508.1,33.8
461,cassava,60,30,60,5.9,508.1,34.7
462,cassava,60,30,60,5.9,508.1,35.6
463,cassava,60,30,60,5.9,508.1,36.5
464,cassava,60,30,60,6.8,508.1,23.0
465,cassava,60,30,60,6.8,508.1,23.9
466,cassava,60,30,60,6.8,508.1,24.8
467,cassava,60,30,60,6.8,508.1,25.7
468,cassava,60,30,60,6.8,508.1,26.6
469,cassava,60,30,60,6.8,508.1,27.5
470,cassava,60,30,60,6.8,508.1,28.4
471,cassava,60,30,60,6.8,508.1,29.3
472,cassava,60,30,60,6.8,508.1,30.2
473,cassava,60,30,60,6.8,508.1,31.1
474,cassava,60,30,60,6.8,508.1,32.0
475,cassava,60,30,60,6.8,508.1,32.9
476,cassava,60,30,60,6.8,508.1,33.8
477,cassava,60,30,60,6.8,508.1,34.7
478,cassava,60,30,60,6.8,508.1,35.6
479,cassava,60,30,60,6.8,508.1,36.5
480,cassava,60,30,60,5.0,509.0,23.0
481,cassava,60,30,60,5.0,509.0,23.9
482,cassava,60,30,60,5.0,509.0,24.8
483,cassava,60,30,60,5.0,509.0,25.7
484,cassava,60,30,60,5.0,509.0,26.6
485,cassava,60,30,60,5.0,509.0,27.5
486,cassava,60,30,60,5.0,509.0,28.4
487,cassava,60,30,60,5.0,509.0,29.3
488,cassava,60,30,60,5.0,509.0,30.2
489,cassava,60,30,60,5.0,509.0,31.1
490,cassava,60,30,60,5.0,509.0,32.0
491,cassava,60,30,60,5.0,509.0,32.9
492,cassava,60,30,60,5.0,509.0,33.8
493,cassava,60,30,60,5.0,509.0,34.7
494,cassava,60,30,60,5.0,509.0,35.6
495,cassava,60,30,60,5.0,509.0,36.5
496,cassava,60,30,60,5.9,509.0,23.0
497,cassava,60,30,60,5.9,509.0,23.9
498,cassava,60,30,60,5.9,509.0,24.8
499,cassava,60,30,60,5.9,509.0,25.7
500,cassava,60,30,60,5.9,509.0,26.6
501,cassava,60,30,60,5.9,509.0,27.5
502,cassava,60,30,60,5.9,509.0,28.4
503,cassava,60,30,60,5.9,509.0,29.3
504,cassava,60,30,60,5.9,509.0,30.2
505,cassava,60,30,60,5.9,509.0,31.1
506,cassava,60,30,60,5.9,509.0,32.0
507,cassava,60,30,60,5.9,509.0,32.9
508,cassava,60,30,60,5.9,509.0,33.8
509,cassava,60,30,60,5.9,509.0,34.7
510,cassava,60,30,60,5.9,509.0,35.6
511,cassava,60,30,60,5.9,509.0,36.5
512,cassava,60,30,60,6.8,509.0,23.0
513,cassava,60,30,60,6.8,509.0,23.9
514,cassava,60,30,60,6.8,509.0,24.8
515,cassava,60,30,60,6.8,509.0,25.7
516,cassava,60,30,60,6.8,509.0,26.6
517,cassava,60,30,60,6.8,509.0,27.5
518,cassava,60,30,60,6.8,509.0,28.4
519,cassava,60,30,60,6.8,509.0,29.3
520,cassava,60,30,60,6.8,509.0,30.2
521,cassava,60,30,60,6.8,509.0,31.1
522,cassava,60,30,60,6.8,509.0,32.0
523,cassava,60,30,60,6.8,509.0,32.9
524,cassava,60,30,60,6.8,509.0,33.8
525,cassava,60,30,60,6.8,509.0,34.7
526,cassava,60,30,60,6.8,509.0,35.6
527,cassava,60,30,60,6.8,509.0,36.5
528,cassava,60,30,60,5.0,509.9,23.0
529,cassava,60,30,60,5.0,509.9,23.9
530,cassava,60,30,60,5.0,509.9,24.8
531,cassava,60,30,60,5.0,509.9,25.7
532,cassava,60,30,60,5.0,509.9,26.6
533,cassava,60,30,60,5.0,509.9,27.5
534,cassava,60,30,60,5.0,509.9,28.4
535,cassava,60,30,60,5.0,509.9,29.3
536,cassava,60,30,60,5.0,509.9,30.2
537,cassava,60,30,60,5.0,509.9,31.1
538,cassava,60,30,60,5.0,509.9,32.0
539,cassava,60,30,60,5.0,509.9,32.9
540,cassava,60,30,60,5.0,509.9,33.8
541,cassava,60,30,60,5.0,509.9,34.7
542,cassava,60,30,60,5.0,509.9,35.6
543,cassava,60,30,60,5.0,509.9,36.5
544,cassava,60,30,60,5.9,509.9,23.0
545,cassava,60,30,60,5.9,509.9,23.9
546,cassava,60,30,60,5.9,509.9,24.8
547,cassava,60,30,60,5.9,509.9,25.7
548,cassava,60,30,60,5.9,509.9,26.6
549,cassava,60,30,60,5.9,509.9,27.5
550,cassava,60,30,60,5.9,509.9,28.4
551,cassava,60,30,60,5.9,509.9,29.3
552,cassava,60,30,60,5.9,509.9,30.2
553,cassava,60,30,60,5.9,509.9,31.1
554,cassava,60,30,60,5.9,509.9,32.0
555,cassava,60,30,60,5.9,509.9,32.9
556,cassava,60,30,60,5.9,509.9,33.8
557,cassava,60,30,60,5.9,509.9,34.7
558,cassava,60,30,60,5.9,509.9,35.6
559,cassava,60,30,60,5.9,509.9,36.5
560,cassava,60,30,60,6.8,509.9,23.0
561,cassava,60,30,60,6.8,509.9,23.9
562,cassava,60,30,60,6.8,509.9,24.8
563,cassava,60,30,60,6.8,509.9,25.7
564,cassava,60,30,60,6.8,509.9,26.6
565,cassava,60,30,60,6.8,509.9,27.5
566,cassava,60,30,60,6.8,509.9,28.4
567,cassava,60,30,60,6.8,509.9,29.3
568,cassava,60,30,60,6.8,509.9,30.2
569,cassava,60,30,60,6.8,509.9,31.1
570,cassava,60,30,60,6.8,509.9,32.0
571,cassava,60,30,60,6.8,509.9,32.9
572,cassava,60,30,60,6.8,509.9,33.8
573,cassava,60,30,60,6.8,509.9,34.7
574,cassava,60,30,60,6.8,509.9,35.6
575,cassava,60,30,60,6.8,509.9,36.5
576,cassava,60,30,60,5.0,510.8,23.0
577,cassava,60,30,60,5.0,510.8,23.9
578,cassava,60,30,60,5.0,510.8,24.8
579,cassava,60,30,60,5.0,510.8,25.7
580,cassava,60,30,60,5.0,510.8,26.6
